observation,action
"[0.03910783678293228, 0.19825434684753418, 0.0030287536792457104, -0.2711889147758484]","[0.0, 1.0]"
"[0.04307292401790619, 0.003089301288127899, -0.0023950242903083563, 0.02244776487350464]","[1.0, 0.0]"
"[0.04313470795750618, -0.19199822843074799, -0.0019460689509287477, 0.31437405943870544]","[1.0, 0.0]"
"[0.03929474577307701, 0.0031513976864516735, 0.004341412335634232, 0.02107805572450161]","[0.0, 1.0]"
"[0.03935777023434639, 0.19821082055568695, 0.004762973636388779, -0.2702319622039795]","[0.0, 1.0]"
"[0.043321989476680756, 0.003021225333213806, -0.0006416654214262962, 0.023949429392814636]","[1.0, 0.0]"
"[0.04338241368532181, 0.19815237820148468, -0.00016267680621240288, -0.268935889005661]","[0.0, 1.0]"
"[0.04734545946121216, 0.003032743465155363, -0.005541394464671612, 0.02369573339819908]","[1.0, 0.0]"
"[0.047406114637851715, -0.19200929999351501, -0.00506747979670763, 0.3146251440048218]","[1.0, 0.0]"
"[0.04356592893600464, 0.003184466389939189, 0.0012250231811776757, 0.02034842222929001]","[0.0, 1.0]"
"[0.04362962022423744, -0.19195502996444702, 0.001631991588510573, 0.31341761350631714]","[1.0, 0.0]"
"[0.03979051858186722, 0.0031436330173164606, 0.007900344207882881, 0.02124980464577675]","[0.0, 1.0]"
"[0.03985339030623436, 0.1981513947248459, 0.00832534022629261, -0.268930047750473]","[0.0, 1.0]"
"[0.04381641745567322, 0.002911633811891079, 0.002946739085018635, 0.026367081329226494]","[1.0, 0.0]"
"[0.043874651193618774, 0.19799120724201202, 0.003474080702289939, -0.2653846740722656]","[0.0, 1.0]"
"[0.047834474593400955, 0.00281983963213861, -0.0018336125649511814, 0.028391992673277855]","[1.0, 0.0]"
"[0.04789087176322937, 0.1979680359363556, -0.0012657727347686887, -0.2648688852787018]","[0.0, 1.0]"
"[0.05185023322701454, 0.0028641759417951107, -0.00656315078958869, 0.027414526790380478]","[1.0, 0.0]"
"[0.05190751701593399, -0.19216305017471313, -0.006014860235154629, 0.3180195093154907]","[1.0, 0.0]"
"[0.048064254224300385, 0.003044057870283723, 0.0003455299884080887, 0.023445790633559227]","[0.0, 1.0]"
"[0.04812513664364815, 0.1981610506772995, 0.0008144457824528217, -0.26912808418273926]","[0.0, 1.0]"
"[0.052088357508182526, 0.0030274875462055206, -0.004568116273730993, 0.023811599239706993]","[1.0, 0.0]"
"[0.052148908376693726, -0.19202865660190582, -0.004091884009540081, 0.3150497376918793]","[1.0, 0.0]"
"[0.04830833524465561, 0.0031513432040810585, 0.002209110651165247, 0.021079182624816895]","[0.0, 1.0]"
"[0.04837135970592499, 0.19824154675006866, 0.002630694303661585, -0.2709059417247772]","[0.0, 1.0]"
"[0.0523361936211586, 0.0030821519903838634, -0.002787424251437187, 0.022605570033192635]","[1.0, 0.0]"
"[0.05239783599972725, -0.19199971854686737, -0.0023353127762675285, 0.31440773606300354]","[1.0, 0.0]"
"[0.048557840287685394, 0.0031554256565868855, 0.003952841740101576, 0.02098923921585083]","[0.0, 1.0]"
"[0.04862095043063164, 0.19822046160697937, 0.004372626543045044, -0.2704439163208008]","[0.0, 1.0]"
"[0.052585359662771225, 0.003036391455680132, -0.0010362515458837152, 0.023614957928657532]","[1.0, 0.0]"
"[0.05264608561992645, -0.19207067787647247, -0.0005639524315483868, 0.3159707486629486]","[1.0, 0.0]"
"[0.04880467429757118, 0.0030592959374189377, 0.005755462683737278, 0.023110030218958855]","[0.0, 1.0]"
"[0.04886585846543312, 0.19809824228286743, 0.006217663176357746, -0.26775142550468445]","[0.0, 1.0]"
"[0.05282782390713692, 0.002888105344027281, 0.0008626345079392195, 0.02688607946038246]","[1.0, 0.0]"
"[0.05288558453321457, 0.19799767434597015, 0.0014003560645505786, -0.26552456617355347]","[0.0, 1.0]"
"[0.056845538318157196, 0.0028557649347931147, -0.0039101350121200085, 0.02759973146021366]","[1.0, 0.0]"
"[0.056902654469013214, -0.1922098994255066, -0.003358140354976058, 0.31904640793800354]","[1.0, 0.0]"
"[0.053058456629514694, 0.0029597224202007055, 0.0030227878596633673, 0.0253063403069973]","[0.0, 1.0]"
"[0.053117651492357254, 0.19803819060325623, 0.0035289146471768618, -0.2664213180541992]","[0.0, 1.0]"
"[0.05707841366529465, 0.002866055816411972, -0.001799511956050992, 0.02737255208194256]","[1.0, 0.0]"
"[0.05713573470711708, 0.1980137676000595, -0.0012520609889179468, -0.2658776044845581]","[0.0, 1.0]"
"[0.061096012592315674, 0.0029097083024680614, -0.006569612771272659, 0.02641015499830246]","[1.0, 0.0]"
"[0.06115420535206795, -0.19211742281913757, -0.0060414099134504795, 0.31701308488845825]","[1.0, 0.0]"
"[0.057311855256557465, 0.0030900617130100727, 0.00029885172261856496, 0.022431040182709694]","[0.0, 1.0]"
"[0.05737365782260895, -0.19203616678714752, 0.0007474725134670734, 0.3152082562446594]","[1.0, 0.0]"
"[0.05353293567895889, 0.0030751219019293785, 0.0070516373962163925, 0.022761138156056404]","[0.0, 1.0]"
"[0.0535944364964962, 0.19809523224830627, 0.007506859954446554, -0.2676886022090912]","[0.0, 1.0]"
"[0.05755634233355522, 0.0028669629245996475, 0.002153088105842471, 0.027352558448910713]","[1.0, 0.0]"
"[0.05761368200182915, 0.19795797765254974, 0.0027001393027603626, -0.26465025544166565]","[0.0, 1.0]"
"[0.0615728422999382, 0.0027975847478955984, -0.002592866076156497, 0.028883084654808044]","[1.0, 0.0]"
"[0.0616287924349308, 0.1979566216468811, -0.0020152044016867876, -0.26461678743362427]","[0.0, 1.0]"
"[0.06558792293071747, 0.0028634932823479176, -0.007307540159672499, 0.027429839596152306]","[1.0, 0.0]"
"[0.06564519554376602, -0.19215290248394012, -0.0067589436657726765, 0.3177982270717621]","[1.0, 0.0]"
"[0.06180213764309883, 0.0030646584928035736, -0.0004029788833577186, 0.02299145795404911]","[0.0, 1.0]"
"[0.061863429844379425, -0.19205151498317719, 5.6850272812880576e-05, 0.31554722785949707]","[1.0, 0.0]"
"[0.0580223985016346, 0.0030696301255375147, 0.006367794703692198, 0.022882215678691864]","[0.0, 1.0]"
"[0.05808379128575325, 0.19809968769550323, 0.00682543870061636, -0.26778480410575867]","[0.0, 1.0]"
"[0.062045786529779434, 0.002880993066355586, 0.0014697425067424774, 0.027043063193559647]","[1.0, 0.0]"
"[0.062103405594825745, 0.1979818344116211, 0.002010603900998831, -0.26517578959465027]","[0.0, 1.0]"
"[0.0660630390048027, 0.0028312457725405693, -0.003292911918833852, 0.028140630573034286]","[1.0, 0.0]"
"[0.06611967086791992, -0.1922433227300644, -0.0027300992514938116, 0.3197827935218811]","[1.0, 0.0]"
"[0.06227480247616768, 0.002917397301644087, 0.003665556665509939, 0.026240145787596703]","[0.0, 1.0]"
"[0.06233314797282219, 0.19798658788204193, 0.004190359730273485, -0.26528400182724]","[0.0, 1.0]"
"[0.06629288196563721, 0.0028050823602825403, -0.0011153205996379256, 0.0287176463752985]","[1.0, 0.0]"
"[0.06634898483753204, 0.19794301688671112, -0.0005409677396528423, -0.26431697607040405]","[0.0, 1.0]"
"[0.07030784338712692, 0.0028287845198065042, -0.0058273072354495525, 0.02819528430700302]","[1.0, 0.0]"
"[0.07036441564559937, -0.19220910966396332, -0.005263401195406914, 0.3190339505672455]","[1.0, 0.0]"
"[0.06652023643255234, 0.0029874001629650593, 0.0011172775411978364, 0.02469579689204693]","[0.0, 1.0]"
"[0.06657998263835907, -0.1921505630016327, 0.0016111935256049037, 0.31773102283477783]","[1.0, 0.0]"
"[0.06273697316646576, 0.002948409877717495, 0.0079658143222332, 0.025556650012731552]","[0.0, 1.0]"
"[0.06279594451189041, 0.19795522093772888, 0.00847694743424654, -0.2646023631095886]","[0.0, 1.0]"
"[0.06675504893064499, 0.002713312627747655, 0.003184899687767029, 0.03074217028915882]","[1.0, 0.0]"
"[0.06680931150913239, 0.19778944551944733, 0.003799743251875043, -0.26093417406082153]","[0.0, 1.0]"
"[0.07076510041952133, 0.0026134601794183254, -0.0014189404901117086, 0.032944802194833755]","[1.0, 0.0]"
"[0.07081736624240875, 0.19775572419166565, -0.0007600445533171296, -0.26018548011779785]","[0.0, 1.0]"
"[0.07477248460054398, 0.002644637832418084, -0.005963753908872604, 0.032257623970508575]","[1.0, 0.0]"
"[0.07482537627220154, -0.1923912912607193, -0.005318601615726948, 0.3230529725551605]","[1.0, 0.0]"
"[0.07097755372524261, 0.0028059957548975945, 0.001142457826063037, 0.028697529807686806]","[0.0, 1.0]"
"[0.07103367149829865, 0.19791154563426971, 0.0017164084129035473, -0.26362472772598267]","[0.0, 1.0]"
"[0.07499190419912338, 0.002765136305242777, -0.0035560859832912683, 0.029599085450172424]","[1.0, 0.0]"
"[0.07504720240831375, -0.19230563938617706, -0.0029641042929142714, 0.32115790247917175]","[1.0, 0.0]"
"[0.07120109349489212, 0.00285839824937284, 0.003459054045379162, 0.027541695162653923]","[0.0, 1.0]"
"[0.07125826179981232, 0.19793057441711426, 0.004009888041764498, -0.26404786109924316]","[0.0, 1.0]"
"[0.0752168744802475, 0.0027516179252415895, -0.0012710692826658487, 0.02989712730050087]","[1.0, 0.0]"
"[0.07527190446853638, -0.1923520863056183, -0.0006731267203576863, 0.32217875123023987]","[1.0, 0.0]"
"[0.07142486423254013, 0.002779447939246893, 0.005770448129624128, 0.029283618554472923]","[0.0, 1.0]"
"[0.07148045301437378, 0.19781817495822906, 0.006356120575219393, -0.26157310605049133]","[0.0, 1.0]"
"[0.07543681561946869, 0.0026060703676193953, 0.0011246586218476295, 0.033107828348875046]","[1.0, 0.0]"
"[0.07548893988132477, 0.19771187007427216, 0.0017868152353912592, -0.25922003388404846]","[0.0, 1.0]"
"[0.07944317162036896, 0.0025644616689532995, -0.003397585591301322, 0.03402593359351158]","[1.0, 0.0]"
"[0.07949446141719818, 0.19773496687412262, -0.0027170670218765736, -0.25972703099250793]","[0.0, 1.0]"
"[0.08344916254281998, 0.0026519119273871183, -0.00791160762310028, 0.03209766373038292]","[1.0, 0.0]"
"[0.08350220322608948, -0.1923556923866272, -0.007269654422998428, 0.32227393984794617]","[1.0, 0.0]"
"[0.07965508848428726, 0.0028690185863524675, -0.0008241756004281342, 0.027307339012622833]","[0.0, 1.0]"
"[0.07971246540546417, -0.1922411024570465, -0.0002780288632493466, 0.31973010301589966]","[1.0, 0.0]"
"[0.07586764544248581, 0.0028848061338067055, 0.006116573233157396, 0.02695952169597149]","[0.0, 1.0]"
"[0.07592534273862839, 0.19791850447654724, 0.0066557638347148895, -0.26378729939460754]","[0.0, 1.0]"
"[0.07988370954990387, 0.002702192170545459, 0.0013800178421661258, 0.030987469479441643]","[1.0, 0.0]"
"[0.07993775606155396, 0.19780433177947998, 0.0019997672643512487, -0.2612597346305847]","[0.0, 1.0]"
"[0.08389384299516678, 0.002653885632753372, -0.0032254273537546396, 0.032053280621767044]","[1.0, 0.0]"
"[0.08394692093133926, -0.19242165982723236, -0.0025843617040663958, 0.32371681928634644]","[1.0, 0.0]"
"[0.08009848743677139, 0.002736991737037897, 0.0038899744395166636, 0.030220000073313713]","[0.0, 1.0]"
"[0.08015322685241699, 0.19780294597148895, 0.004494374617934227, -0.26123306155204773]","[0.0, 1.0]"
"[0.08410928398370743, 0.00261712446808815, -0.000730286817997694, 0.032864049077034]","[1.0, 0.0]"
"[0.08416162431240082, 0.1977495402097702, -7.30058309272863e-05, -0.2600491940975189]","[0.0, 1.0]"
"[0.0881166160106659, 0.0026286316569894552, -0.0052739898674190044, 0.0326106958091259]","[1.0, 0.0]"
"[0.08816918730735779, -0.19241729378700256, -0.004621775820851326, 0.32362496852874756]","[1.0, 0.0]"
"[0.08432084321975708, 0.0027701633516699076, 0.001850723521783948, 0.02948811464011669]","[0.0, 1.0]"
"[0.0843762457370758, 0.1978655308485031, 0.0024404858704656363, -0.2626103162765503]","[0.0, 1.0]"
"[0.08833356201648712, 0.002708823187276721, -0.002811720594763756, 0.030841369181871414]","[1.0, 0.0]"
"[0.08838773518800735, -0.19237269461154938, -0.002194893080741167, 0.32263582944869995]","[1.0, 0.0]"
"[0.08454027771949768, 0.002780443523079157, 0.004257823806256056, 0.029261544346809387]","[0.0, 1.0]"
"[0.08459588885307312, 0.197841078042984, 0.0048430548049509525, -0.26207494735717773]","[0.0, 1.0]"
"[0.08855271339416504, 0.0026503298431634903, -0.000398444477468729, 0.032131582498550415]","[1.0, 0.0]"
"[0.08860571682453156, -0.1924659013748169, 0.0002441871620249003, 0.32468876242637634]","[1.0, 0.0]"
"[0.08475639671087265, 0.0026525682769715786, 0.006737962365150452, 0.03208285942673683]","[0.0, 1.0]"
"[0.08480945229530334, 0.19767725467681885, 0.007379619870334864, -0.25846657156944275]","[0.0, 1.0]"
"[0.08876299858093262, 0.002450725995004177, 0.0022102883085608482, 0.03653482347726822]","[1.0, 0.0]"
"[0.08881200850009918, 0.19754090905189514, 0.0029409846756607294, -0.25544992089271545]","[0.0, 1.0]"
"[0.09276282787322998, 0.0023770935367792845, -0.0021680137142539024, 0.038159191608428955]","[1.0, 0.0]"
"[0.09281037002801895, 0.19753006100654602, -0.0014048297889530659, -0.25520697236061096]","[0.0, 1.0]"
"[0.09676097333431244, 0.0024282019585371017, -0.006508969236165285, 0.037032514810562134]","[1.0, 0.0]"
"[0.09680953621864319, -0.1925998032093048, -0.005768319126218557, 0.32765471935272217]","[1.0, 0.0]"
"[0.09295754134654999, 0.0026037881616503, 0.0007847751840017736, 0.0331583097577095]","[0.0, 1.0]"
"[0.09300961345434189, 0.19771447777748108, 0.0014479414094239473, -0.2592768967151642]","[0.0, 1.0]"
"[0.09696390479803085, 0.002571884775534272, -0.003737596794962883, 0.033862367272377014]","[1.0, 0.0]"
"[0.09701534360647202, -0.19249626994132996, -0.0030603494960814714, 0.3253636956214905]","[1.0, 0.0]"
"[0.09316541999578476, 0.0026691218372434378, 0.00344692450016737, 0.031717244535684586]","[0.0, 1.0]"
"[0.09321880340576172, 0.19774147868156433, 0.004081269726157188, -0.25987616181373596]","[0.0, 1.0]"
"[0.09717363119125366, 0.002561498200520873, -0.0011162534356117249, 0.03409126400947571]","[1.0, 0.0]"
"[0.09722486138343811, -0.19254443049430847, -0.00043442816240713, 0.3264217972755432]","[1.0, 0.0]"
"[0.09337396919727325, 0.002583705820143223, 0.006094007752835751, 0.033601898699998856]","[0.0, 1.0]"
"[0.09342564642429352, 0.19761773943901062, 0.006766045466065407, -0.25715208053588867]","[0.0, 1.0]"
"[0.09737800061702728, 0.002399846212938428, 0.0016230038600042462, 0.0376572459936142]","[1.0, 0.0]"
"[0.09742599725723267, 0.19749848544597626, 0.002376148710027337, -0.2545131742954254]","[0.0, 1.0]"
"[0.10137596726417542, 0.0023426879197359085, -0.002714114496484399, 0.03891829401254654]","[1.0, 0.0]"
"[0.10142282396554947, 0.1975034475326538, -0.001935748616233468, -0.2546197175979614]","[0.0, 1.0]"
"[0.10537289083003998, 0.002409195527434349, -0.007028142921626568, 0.037452004849910736]","[1.0, 0.0]"
"[0.10542107373476028, -0.19261127710342407, -0.0062791029922664165, 0.3279092311859131]","[1.0, 0.0]"
"[0.10156884789466858, 0.0025995085015892982, 0.0002790813450701535, 0.0332527793943882]","[0.0, 1.0]"
"[0.10162083804607391, -0.1925264447927475, 0.0009441369329579175, 0.32602375745773315]","[1.0, 0.0]"
"[0.0977703109383583, 0.0025820524897426367, 0.007464611902832985, 0.03363870829343796]","[0.0, 1.0]"
"[0.09782195091247559, 0.19759616255760193, 0.008137386292219162, -0.2566797435283661]","[0.0, 1.0]"
"[0.10177387297153473, 0.0023589881602674723, 0.0030037914402782917, 0.03855869919061661]","[1.0, 0.0]"
"[0.10182105004787445, 0.19743773341178894, 0.003774965414777398, -0.2531749904155731]","[0.0, 1.0]"
"[0.1057698056101799, 0.0022620868403464556, -0.0012885343749076128, 0.04069623723626137]","[1.0, 0.0]"
"[0.10581505298614502, 0.1974024921655655, -0.00047460966743528843, -0.2523929476737976]","[0.0, 1.0]"
"[0.10976310074329376, 0.0022873207926750183, -0.005522468592971563, 0.04014023393392563]","[1.0, 0.0]"
"[0.10980884730815887, -0.19275499880313873, -0.004719664342701435, 0.33107566833496094]","[1.0, 0.0]"
"[0.10595374554395676, 0.0024338089860975742, 0.0019018490565940738, 0.03690812736749649]","[0.0, 1.0]"
"[0.10600242018699646, 0.1975284367799759, 0.0026400117203593254, -0.2551741302013397]","[0.0, 1.0]"
"[0.10995299369096756, 0.0023688904475420713, -0.00246347114443779, 0.03834031894803047]","[1.0, 0.0]"
"[0.1100003719329834, -0.19271764159202576, -0.0016966648399829865, 0.3302449882030487]","[1.0, 0.0]"
"[0.10614601522684097, 0.002428414300084114, 0.004908234812319279, 0.03702748566865921]","[0.0, 1.0]"
"[0.10619458556175232, 0.19747963547706604, 0.005648784339427948, -0.25410279631614685]","[0.0, 1.0]"
"[0.11014417558908463, 0.0022774883545935154, 0.0005667282966896892, 0.040356479585170746]","[1.0, 0.0]"
"[0.11018972843885422, 0.1973913013935089, 0.0013738578418269753, -0.2521475851535797]","[0.0, 1.0]"
"[0.11413755267858505, 0.00224976590834558, -0.0036690938286483288, 0.04096836596727371]","[1.0, 0.0]"
"[0.11418254673480988, -0.19281938672065735, -0.002849726704880595, 0.332491397857666]","[1.0, 0.0]"
"[0.11032616347074509, 0.0023430176079273224, 0.0038001013454049826, 0.03891117498278618]","[0.0, 1.0]"
"[0.11037302017211914, 0.19741027057170868, 0.004578324966132641, -0.25257036089897156]","[0.0, 1.0]"
"[0.11432122439146042, 0.002223243936896324, -0.00047308229841291904, 0.041553132236003876]","[1.0, 0.0]"
"[0.11436568945646286, 0.19735197722911835, 0.0003579803160391748, -0.2512790262699127]","[0.0, 1.0]"
"[0.11831273138523102, 0.0022249144967645407, -0.004667600151151419, 0.04151679947972298]","[1.0, 0.0]"
"[0.11835722625255585, -0.19282978773117065, -0.0038372641429305077, 0.3327234089374542]","[1.0, 0.0]"
"[0.11450063437223434, 0.002346563618630171, 0.002817203989252448, 0.03883287310600281]","[0.0, 1.0]"
"[0.11454756557941437, 0.19742800295352936, 0.0035938613582402468, -0.25295987725257874]","[0.0, 1.0]"
"[0.1184961274266243, 0.002254919847473502, -0.0014653359539806843, 0.04085445776581764]","[1.0, 0.0]"
"[0.11854122579097748, 0.1973978579044342, -0.0006482467870227993, -0.25229042768478394]","[0.0, 1.0]"
"[0.12248917669057846, 0.002285164315253496, -0.005694055464118719, 0.04018795117735863]","[1.0, 0.0]"
"[0.12253488600254059, -0.19275467097759247, -0.00489029660820961, 0.3310689330101013]","[1.0, 0.0]"
"[0.11867979168891907, 0.002436545677483082, 0.0017310818657279015, 0.03684785217046738]","[0.0, 1.0]"
"[0.11872851848602295, -0.19271019101142883, 0.002468039048835635, 0.3300764560699463]","[1.0, 0.0]"
"[0.11487431824207306, 0.002376544987782836, 0.009069567546248436, 0.03817284479737282]","[0.0, 1.0]"
"[0.11492184549570084, 0.19736726582050323, 0.009833024814724922, -0.251634806394577]","[0.0, 1.0]"
"[0.11886919289827347, 0.0021062984596937895, 0.0048003289848566055, 0.04413336515426636]","[1.0, 0.0]"
"[0.11891131848096848, 0.197159081697464, 0.00568299600854516, -0.24703115224838257]","[0.0, 1.0]"
