observation,action
"[-0.4269987642765045, 0.2172984480857849, -0.014114058576524258, -0.17013606429100037]","[1.0, 0.0]"
"[-0.42265281081199646, 0.02238132804632187, -0.01751677878201008, 0.11806109547615051]","[0.0, 1.0]"
"[-0.4222051799297333, 0.21774981915950775, -0.015155557543039322, -0.1800963580608368]","[1.0, 0.0]"
"[-0.41785019636154175, 0.022847983986139297, -0.01875748485326767, 0.1077672615647316]","[0.0, 1.0]"
"[-0.4173932373523712, 0.2182336449623108, -0.01660213991999626, -0.19077403843402863]","[1.0, 0.0]"
"[-0.4130285382270813, 0.023353084921836853, -0.02041761949658394, 0.09662570059299469]","[0.0, 1.0]"
"[-0.4125615060329437, 0.2187616229057312, -0.01848510652780533, -0.20242838561534882]","[1.0, 0.0]"
"[-0.40818625688552856, 0.02390885166823864, -0.02253367379307747, 0.08436653763055801]","[0.0, 1.0]"
"[-0.407708078622818, 0.21934644877910614, -0.02084634266793728, -0.2153397649526596]","[1.0, 0.0]"
"[-0.40332114696502686, 0.0245286226272583, -0.025153137743473053, 0.07069509476423264]","[0.0, 1.0]"
"[-0.402830570936203, 0.2200019806623459, -0.02373923547565937, -0.22981645166873932]","[1.0, 0.0]"
"[-0.3984305262565613, 0.025227166712284088, -0.028335565701127052, 0.0552847795188427]","[0.0, 1.0]"
"[-0.39792600274086, 0.22074370086193085, -0.02722986973822117, -0.24620184302330017]","[1.0, 0.0]"
"[-0.3935111165046692, 0.02602102980017662, -0.0321539081633091, 0.03776929900050163]","[0.0, 1.0]"
"[-0.39299070835113525, 0.22158896923065186, -0.03139851987361908, -0.2648825943470001]","[1.0, 0.0]"
"[-0.38855892419815063, 0.02692890539765358, -0.0366961732506752, 0.01773393154144287]","[1.0, 0.0]"
"[-0.3880203366279602, -0.1676480919122696, -0.03634149208664894, 0.2986166775226593]","[0.0, 1.0]"
"[-0.39137330651283264, 0.027972538024187088, -0.030369160696864128, -0.005302563309669495]","[1.0, 0.0]"
"[-0.3908138573169708, -0.16670100390911102, -0.030475212261080742, 0.27764594554901123]","[0.0, 1.0]"
"[-0.3941478729248047, 0.028842153027653694, -0.024922292679548264, -0.024490924552083015]","[1.0, 0.0]"
"[-0.39357101917266846, -0.1659136861562729, -0.02541211061179638, 0.26022571325302124]","[0.0, 1.0]"
"[-0.3968892991542816, 0.029561638832092285, -0.020207596942782402, -0.04036295786499977]","[1.0, 0.0]"
"[-0.3962980806827545, -0.1652648001909256, -0.021014856174588203, 0.24587640166282654]","[0.0, 1.0]"
"[-0.39960336685180664, 0.030150895938277245, -0.016097327694296837, -0.05336032807826996]","[1.0, 0.0]"
"[-0.399000346660614, -0.1647365838289261, -0.017164533957839012, 0.2342006117105484]","[0.0, 1.0]"
"[-0.4022950828075409, 0.03062635287642479, -0.012480521574616432, -0.06384675204753876]","[1.0, 0.0]"
"[-0.4016825556755066, -0.16431444883346558, -0.01375745702534914, 0.22487251460552216]","[0.0, 1.0]"
"[-0.40496885776519775, 0.031001389026641846, -0.009260006248950958, -0.07211809605360031]","[0.0, 1.0]"
"[-0.40434882044792175, 0.22625486552715302, -0.010702368803322315, -0.36770814657211304]","[1.0, 0.0]"
"[-0.39982372522354126, 0.031286608427762985, -0.018056532368063927, -0.07841896265745163]","[1.0, 0.0]"
"[-0.3991979956626892, -0.16357189416885376, -0.01962491124868393, 0.2085128277540207]","[0.0, 1.0]"
"[-0.4024694263935089, 0.03182508796453476, -0.015454654581844807, -0.09029557555913925]","[1.0, 0.0]"
"[-0.4018329381942749, -0.16307197511196136, -0.017260566353797913, 0.19747161865234375]","[0.0, 1.0]"
"[-0.40509435534477234, 0.03229255601763725, -0.013311133719980717, -0.10060587525367737]","[1.0, 0.0]"
"[-0.4044485092163086, -0.16263611614704132, -0.015323251485824585, 0.18784788250923157]","[0.0, 1.0]"
"[-0.4077012240886688, 0.03270167112350464, -0.01156629342585802, -0.10962927341461182]","[1.0, 0.0]"
"[-0.40704721212387085, -0.16225264966487885, -0.013758879154920578, 0.17938221991062164]","[0.0, 1.0]"
"[-0.41029226779937744, 0.03306346759200096, -0.010171234607696533, -0.11760919541120529]","[1.0, 0.0]"
"[-0.40963098406791687, -0.161911278963089, -0.012523418292403221, 0.17184752225875854]","[0.0, 1.0]"
"[-0.4128692150115967, 0.033387649804353714, -0.009086468257009983, -0.12475970387458801]","[1.0, 0.0]"
"[-0.412201464176178, -0.1616029590368271, -0.011581662110984325, 0.16504274308681488]","[0.0, 1.0]"
"[-0.41543352603912354, 0.03368285298347473, -0.008280807174742222, -0.13127125799655914]","[1.0, 0.0]"
"[-0.41475987434387207, -0.16131950914859772, -0.01090623252093792, 0.15878772735595703]","[0.0, 1.0]"
"[-0.4179862439632416, 0.03395687788724899, -0.0077304779551923275, -0.1373157948255539]","[1.0, 0.0]"
"[-0.4173071086406708, -0.16105349361896515, -0.010476794093847275, 0.15291829407215118]","[0.0, 1.0]"
"[-0.4205281734466553, 0.03421688452363014, -0.007418428082019091, -0.14305132627487183]","[1.0, 0.0]"
"[-0.419843852519989, -0.16079804301261902, -0.010279454290866852, 0.14728200435638428]","[0.0, 1.0]"
"[-0.4230597913265228, 0.034469593316316605, -0.007333814632147551, -0.14862607419490814]","[1.0, 0.0]"
"[-0.42237040400505066, -0.16054657101631165, -0.010306335985660553, 0.14173418283462524]","[0.0, 1.0]"
"[-0.42558133602142334, 0.034721456468105316, -0.007471652235835791, -0.1541823148727417]","[1.0, 0.0]"
"[-0.42488691210746765, -0.16029271483421326, -0.010555298067629337, 0.13613414764404297]","[0.0, 1.0]"
"[-0.4280927777290344, 0.03497881442308426, -0.00783261563628912, -0.1598600447177887]","[1.0, 0.0]"
"[-0.42739319801330566, -0.16003012657165527, -0.01102981623262167, 0.13034163415431976]","[0.0, 1.0]"
"[-0.4305937886238098, 0.03524807095527649, -0.008422983810305595, -0.165800541639328]","[1.0, 0.0]"
"[-0.42988884449005127, -0.15975230932235718, -0.011738994158804417, 0.124213308095932]","[0.0, 1.0]"
"[-0.4330838918685913, 0.035535842180252075, -0.009254728443920612, -0.1721499115228653]","[1.0, 0.0]"
"[-0.43237316608428955, -0.1594524383544922, -0.012697726488113403, 0.11759912967681885]","[0.0, 1.0]"
"[-0.43556222319602966, 0.03584912419319153, -0.010345743969082832, -0.179062619805336]","[1.0, 0.0]"
"[-0.4348452389240265, -0.1591232568025589, -0.013926995918154716, 0.1103387102484703]","[0.0, 1.0]"
"[-0.4380277097225189, 0.036195460706949234, -0.011720221489667892, -0.18670536577701569]","[1.0, 0.0]"
"[-0.4373037815093994, -0.15875686705112457, -0.015454329550266266, 0.10225736349821091]","[1.0, 0.0]"
"[-0.4404789209365845, -0.3536539673805237, -0.013409181497991085, 0.39002472162246704]","[0.0, 1.0]"
"[-0.44755199551582336, -0.15834428369998932, -0.0056086876429617405, 0.09314435720443726]","[0.0, 1.0]"
"[-0.45071887969970703, 0.03685760498046875, -0.0037458003498613834, -0.20130281150341034]","[1.0, 0.0]"
"[-0.4499817490577698, -0.15821057558059692, -0.007771856617182493, 0.09019613265991211]","[0.0, 1.0]"
"[-0.45314595103263855, 0.03702190890908241, -0.005967934150248766, -0.20492865145206451]","[1.0, 0.0]"
"[-0.45240551233291626, -0.1580141931772232, -0.010066507384181023, 0.08586573600769043]","[1.0, 0.0]"
"[-0.45556578040122986, -0.35299041867256165, -0.008349192328751087, 0.3753557503223419]","[0.0, 1.0]"
"[-0.4626255929470062, -0.15775087475776672, -0.0008420774829573929, 0.08005200326442719]","[0.0, 1.0]"
"[-0.4657806158065796, 0.03738314285874367, 0.0007589625893160701, -0.21289648115634918]","[1.0, 0.0]"
"[-0.4650329649448395, -0.15774965286254883, -0.0034989670384675264, 0.08002575486898422]","[1.0, 0.0]"
"[-0.46818795800209045, -0.3528212606906891, -0.001898451941087842, 0.37160271406173706]","[0.0, 1.0]"
"[-0.4752443730831146, -0.15767240524291992, 0.005533602088689804, 0.07832177728414536]","[0.0, 1.0]"
"[-0.47839781641960144, 0.03736978769302368, 0.007100037764757872, -0.2126101553440094]","[1.0, 0.0]"
"[-0.4776504337787628, -0.15785294771194458, 0.00284783449023962, 0.0823039636015892]","[0.0, 1.0]"
"[-0.48080748319625854, 0.037228062748909, 0.004493913613259792, -0.20947910845279694]","[1.0, 0.0]"
"[-0.48006293177604675, -0.15795785188674927, 0.0003043316537514329, 0.08461802452802658]","[1.0, 0.0]"
"[-0.483222097158432, -0.35308417677879333, 0.0019966920372098684, 0.37739694118499756]","[0.0, 1.0]"
"[-0.4902837574481964, -0.15799063444137573, 0.009544631466269493, 0.08534425497055054]","[0.0, 1.0]"
"[-0.4934435784816742, 0.03699320927262306, 0.01125151664018631, -0.20431210100650787]","[1.0, 0.0]"
"[-0.49270370602607727, -0.15828782320022583, 0.007165274117141962, 0.09189877659082413]","[0.0, 1.0]"
"[-0.4958694577217102, 0.036730699241161346, 0.009003249928355217, -0.198514923453331]","[1.0, 0.0]"
"[-0.4951348602771759, -0.15851886570453644, 0.005032951477915049, 0.09699446707963943]","[0.0, 1.0]"
"[-0.49830523133277893, 0.036530595272779465, 0.006972840987145901, -0.19409632682800293]","[1.0, 0.0]"
"[-0.4975746273994446, -0.1586904078722, 0.0030909141059964895, 0.10077805072069168]","[0.0, 1.0]"
"[-0.5007484555244446, 0.036387115716934204, 0.005106475204229355, -0.19092810153961182]","[1.0, 0.0]"
"[-0.5000206828117371, -0.15880751609802246, 0.0012879130663350224, 0.10336132347583771]","[1.0, 0.0]"
"[-0.5031968355178833, -0.3539479076862335, 0.0033551394008100033, 0.39645031094551086]","[0.0, 1.0]"
"[-0.5102757811546326, -0.15887370705604553, 0.011284145526587963, 0.10482707619667053]","[0.0, 1.0]"
"[-0.5134532451629639, 0.036084726452827454, 0.01338068675249815, -0.18427449464797974]","[1.0, 0.0]"
"[-0.5127315521240234, -0.15922610461711884, 0.009695197455585003, 0.11259932070970535]","[0.0, 1.0]"
"[-0.515916109085083, 0.035755597054958344, 0.01194718386977911, -0.17700913548469543]","[1.0, 0.0]"
"[-0.5152009725570679, -0.1595352739095688, 0.008407000452280045, 0.1194186583161354]","[0.0, 1.0]"
"[-0.5183916687965393, 0.03546522185206413, 0.010795374400913715, -0.17060013115406036]","[1.0, 0.0]"
"[-0.5176823735237122, -0.15980955958366394, 0.007383371703326702, 0.12546877562999725]","[0.0, 1.0]"
"[-0.5208785533905029, 0.03520583733916283, 0.009892746806144714, -0.16487567126750946]","[1.0, 0.0]"
"[-0.5201744437217712, -0.16005632281303406, 0.006595233455300331, 0.13091164827346802]","[0.0, 1.0]"
"[-0.5233755707740784, 0.03497053682804108, 0.009213466197252274, -0.15968328714370728]","[1.0, 0.0]"
"[-0.5226761698722839, -0.16028210520744324, 0.006019800901412964, 0.13589195907115936]","[0.0, 1.0]"
"[-0.525881826877594, 0.03475311025977135, 0.008737640455365181, -0.15488575398921967]","[1.0, 0.0]"
"[-0.5251867771148682, -0.16049285233020782, 0.005639925133436918, 0.14054085314273834]","[0.0, 1.0]"
"[-0.5283966064453125, 0.034547872841358185, 0.00845074187964201, -0.1503574550151825]","[1.0, 0.0]"
"[-0.5277056694030762, -0.16069406270980835, 0.005443593021482229, 0.14497947692871094]","[0.0, 1.0]"
"[-0.5309195518493652, 0.03434951230883598, 0.008343182504177094, -0.14598113298416138]","[1.0, 0.0]"
"[-0.5302325487136841, -0.16089092195034027, 0.005423559807240963, 0.14932218194007874]","[0.0, 1.0]"
"[-0.5334503650665283, 0.03415295109152794, 0.00841000396758318, -0.14164479076862335]","[1.0, 0.0]"
"[-0.5327672958374023, -0.16108843684196472, 0.005577107425779104, 0.15367943048477173]","[0.0, 1.0]"
"[-0.5359891057014465, 0.0339532196521759, 0.008650695905089378, -0.13723884522914886]","[1.0, 0.0]"
"[-0.5353100299835205, -0.16129155457019806, 0.005905919708311558, 0.15816064178943634]","[0.0, 1.0]"
"[-0.5385358333587646, 0.03374534100294113, 0.00906913261860609, -0.13265326619148254]","[1.0, 0.0]"
"[-0.5378609299659729, -0.1615053415298462, 0.006416067015379667, 0.16287699341773987]","[0.0, 1.0]"
"[-0.5410910248756409, 0.033524177968502045, 0.009673606604337692, -0.12777495384216309]","[1.0, 0.0]"
"[-0.5404205322265625, -0.16173501312732697, 0.0071181077510118484, 0.16794411838054657]","[0.0, 1.0]"
"[-0.543655276298523, 0.03328433632850647, 0.010476990602910519, -0.12248478084802628]","[1.0, 0.0]"
"[-0.5429895520210266, -0.16198614239692688, 0.008027294650673866, 0.17348504066467285]","[0.0, 1.0]"
"[-0.5462293028831482, 0.0330200120806694, 0.011496995575726032, -0.11665476858615875]","[1.0, 0.0]"
"[-0.5455688834190369, -0.16226476430892944, 0.009163900278508663, 0.17963308095932007]","[0.0, 1.0]"
"[-0.5488141775131226, 0.032724857330322266, 0.012756561860442162, -0.11014492064714432]","[1.0, 0.0]"
"[-0.5481597185134888, -0.1625775396823883, 0.010553663596510887, 0.18653517961502075]","[0.0, 1.0]"
"[-0.5514112710952759, 0.032391831278800964, 0.014284366741776466, -0.10279988497495651]","[1.0, 0.0]"
"[-0.5507634282112122, -0.162931889295578, 0.012228368781507015, 0.19435526430606842]","[0.0, 1.0]"
"[-0.5540220737457275, 0.03201302886009216, 0.016115473583340645, -0.09444519132375717]","[1.0, 0.0]"
"[-0.5533818006515503, -0.1633361577987671, 0.014226570725440979, 0.20327827334403992]","[0.0, 1.0]"
"[-0.5566484928131104, 0.03157948702573776, 0.018292136490345, -0.08488313108682632]","[1.0, 0.0]"
"[-0.5560169219970703, -0.16379983723163605, 0.016594473272562027, 0.21351440250873566]","[0.0, 1.0]"
"[-0.5592929124832153, 0.031080985441803932, 0.020864760503172874, -0.07388801872730255]","[1.0, 0.0]"
"[-0.5586712956428528, -0.164333775639534, 0.019387001171708107, 0.22530411183834076]","[0.0, 1.0]"
"[-0.5619579553604126, 0.03050580993294716, 0.02389308251440525, -0.06120092049241066]","[1.0, 0.0]"
"[-0.5613478422164917, -0.1649504154920578, 0.02266906388103962, 0.23892363905906677]","[0.0, 1.0]"
"[-0.56464684009552, 0.02984047122299671, 0.027447538450360298, -0.04652349278330803]","[1.0, 0.0]"
"[-0.5640500783920288, -0.16566409170627594, 0.026517067104578018, 0.2546914517879486]","[0.0, 1.0]"
"[-0.5673633217811584, 0.029069410637021065, 0.031610894948244095, -0.029511000961065292]","[0.0, 1.0]"
"[-0.5667819380760193, 0.2237241119146347, 0.031020676717162132, -0.31205514073371887]","[1.0, 0.0]"
"[-0.5623074769973755, 0.028174279257655144, 0.02477957494556904, -0.009752881713211536]","[0.0, 1.0]"
"[-0.561743974685669, 0.22293224930763245, 0.024584516882896423, -0.2945156991481781]","[1.0, 0.0]"
"[-0.5572853088378906, 0.027468590065836906, 0.018694201484322548, 0.005818307399749756]","[0.0, 1.0]"
"[-0.5567359328269958, 0.22231751680374146, 0.018810568377375603, -0.2809082567691803]","[1.0, 0.0]"
"[-0.552289605140686, 0.026932368054986, 0.013192403130233288, 0.01764761656522751]","[0.0, 1.0]"
"[-0.5517509579658508, 0.22186265885829926, 0.013545355759561062, -0.2708439230918884]","[1.0, 0.0]"
"[-0.5473136901855469, 0.026550067588686943, 0.00812847726047039, 0.0260803010314703]","[0.0, 1.0]"
"[-0.5467827320098877, 0.22155451774597168, 0.008650083094835281, -0.2640269696712494]","[1.0, 0.0]"
"[-0.5423516035079956, 0.02631017006933689, 0.003369544167071581, 0.031371694058179855]","[0.0, 1.0]"
"[-0.5418254137039185, 0.22138363122940063, 0.003996978048235178, -0.260246217250824]","[1.0, 0.0]"
"[-0.5373977422714233, 0.026204857975244522, -0.001207945984788239, 0.033694736659526825]","[1.0, 0.0]"
"[-0.5368736386299133, -0.1688997447490692, -0.0005340512725524604, 0.3259963095188141]","[0.0, 1.0]"
"[-0.540251612663269, 0.026229800656437874, 0.005985874682664871, 0.0331450030207634]","[0.0, 1.0]"
"[-0.5397270321846008, 0.22126540541648865, 0.006648774724453688, -0.25764331221580505]","[1.0, 0.0]"
"[-0.5353017449378967, 0.026049163192510605, 0.0014959083637222648, 0.03712929040193558]","[0.0, 1.0]"
"[-0.534780740737915, 0.22114962339401245, 0.002238494111225009, -0.25508129596710205]","[1.0, 0.0]"
"[-0.5303577780723572, 0.02599579095840454, -0.0028631314635276794, 0.03830685839056969]","[1.0, 0.0]"
"[-0.5298378467559814, -0.16908498108386993, -0.002096994314342737, 0.33008506894111633]","[0.0, 1.0]"
"[-0.5332195162773132, 0.026066752150654793, 0.004504707176238298, 0.03674158453941345]","[0.0, 1.0]"
"[-0.5326982140541077, 0.2211238145828247, 0.005239538848400116, -0.2545166611671448]","[1.0, 0.0]"
"[-0.528275728225708, 0.02592744678258896, 0.00014920532703399658, 0.039814285933971405]","[0.0, 1.0]"
"[-0.5277571678161621, 0.22104725241661072, 0.0009454910759814084, -0.25282156467437744]","[1.0, 0.0]"
"[-0.5233362317085266, 0.02591181918978691, -0.004110940266400576, 0.0401594415307045]","[0.0, 1.0]"
"[-0.5228180289268494, 0.22109247744083405, -0.003307751379907131, -0.25381767749786377]","[1.0, 0.0]"
"[-0.5183961391448975, 0.026017913594841957, -0.008384104818105698, 0.037820082157850266]","[1.0, 0.0]"
"[-0.5178757905960083, -0.16898281872272491, -0.007627703249454498, 0.3278459906578064]","[0.0, 1.0]"
"[-0.5212554335594177, 0.026246897876262665, -0.0010707834735512733, 0.03276742622256279]","[0.0, 1.0]"
"[-0.5207304954528809, 0.2213841825723648, -0.0004154349153395742, -0.2602531611919403]","[1.0, 0.0]"
"[-0.5163028240203857, 0.026268169283866882, -0.005620497744530439, 0.03229871392250061]","[1.0, 0.0]"
"[-0.5157774686813354, -0.16877272725105286, -0.004974523559212685, 0.32320302724838257]","[0.0, 1.0]"
"[-0.5191529393196106, 0.02641969919204712, 0.0014895368367433548, 0.028955498710274696]","[0.0, 1.0]"
"[-0.5186245441436768, 0.22152025997638702, 0.002068646950647235, -0.26325708627700806]","[1.0, 0.0]"
"[-0.514194130897522, 0.026368839666247368, -0.003196494886651635, 0.03007758967578411]","[0.0, 1.0]"
"[-0.5136667490005493, 0.22153648734092712, -0.002594943158328533, -0.26361215114593506]","[1.0, 0.0]"
"[-0.5092360377311707, 0.02645166963338852, -0.007867186330258846, 0.028251176699995995]","[1.0, 0.0]"
"[-0.5087069869041443, -0.1685565859079361, -0.007302162703126669, 0.31844156980514526]","[0.0, 1.0]"
"[-0.5120781064033508, 0.026668604463338852, -0.0009333310881629586, 0.023464784026145935]","[0.0, 1.0]"
"[-0.5115447640419006, 0.2218039333820343, -0.00046403540181927383, -0.26951247453689575]","[1.0, 0.0]"
"[-0.5071086883544922, 0.026688601821660995, -0.005854284856468439, 0.02302405796945095]","[1.0, 0.0]"
"[-0.5065748691558838, -0.16834890842437744, -0.005393803585320711, 0.3138541579246521]","[0.0, 1.0]"
"[-0.5099418759346008, 0.02684946358203888, 0.0008832794264890254, 0.019475089386105537]","[0.0, 1.0]"
"[-0.5094048976898193, 0.22195874154567719, 0.0012727811699733138, -0.27292901277542114]","[1.0, 0.0]"
"[-0.5049657225608826, 0.026818647980690002, -0.004185799043625593, 0.02015507221221924]","[0.0, 1.0]"
"[-0.5044293403625488, 0.2220003753900528, -0.003782697720453143, -0.2738455832004547]","[1.0, 0.0]"
"[-0.4999893307685852, 0.026932602748274803, -0.009259609505534172, 0.017641881480813026]","[1.0, 0.0]"
"[-0.49945068359375, -0.16805534064769745, -0.008906771428883076, 0.30738896131515503]","[0.0, 1.0]"
"[-0.5028117895126343, 0.027192385867238045, -0.0027589923702180386, 0.01191043946892023]","[0.0, 1.0]"
"[-0.5022679567337036, 0.22235380113124847, -0.002520783571526408, -0.2816416919231415]","[1.0, 0.0]"
"[-0.4978208541870117, 0.02726789191365242, -0.00815361738204956, 0.01024511270225048]","[1.0, 0.0]"
"[-0.4972755014896393, -0.16773618757724762, -0.00794871523976326, 0.3003443777561188]","[0.0, 1.0]"
"[-0.5006301999092102, 0.027498159557580948, -0.0019418280571699142, 0.0051652067340910435]","[0.0, 1.0]"
"[-0.5000802874565125, 0.22264790534973145, -0.0018385238945484161, -0.2881297469139099]","[1.0, 0.0]"
"[-0.4956273138523102, 0.027552220970392227, -0.007601119112223387, 0.003972749691456556]","[1.0, 0.0]"
