observation,action
"[0.49816562510647666, 0.3959141357635947, 0.052730415052664084, 0.0935792642031727]","[1.0, 0.0]"
"[0.5060839078217485, 0.590242207371721, 0.05460200033672754, -0.1820121318781731]","[0.0, 1.0]"
"[0.5178887519691829, 0.39438318707076736, 0.05096175769916408, 0.12738357259015393]","[1.0, 0.0]"
"[0.5257764157105983, 0.5887394413892135, 0.05350942915096715, -0.14879604641532085]","[0.0, 1.0]"
"[0.5375512045383826, 0.39289369778723704, 0.050533508222660735, 0.16027636739913653]","[1.0, 0.0]"
"[0.5454090784941273, 0.5872571374626109, 0.05373903557064347, -0.11604609223428825]","[0.0, 1.0]"
"[0.5571542212433795, 0.39140802323400337, 0.051418113725957705, 0.19309516219219636]","[1.0, 0.0]"
"[0.5649823817080596, 0.585758168074825, 0.05528001696980163, -0.08293450427505583]","[0.0, 1.0]"
"[0.5766975450695561, 0.3898891573270231, 0.05362132688430051, 0.2266642606962319]","[1.0, 0.0]"
"[0.5844953282160965, 0.584205418018731, 0.05815461209822515, -0.04863408370563582]","[0.0, 1.0]"
"[0.5961794365764711, 0.7784473472409201, 0.05718193042411244, -0.32241660727304094]","[0.0, 1.0]"
"[0.6117483835212895, 0.5825597213741205, 0.05073359827865162, -0.01226309125220415]","[1.0, 0.0]"
"[0.6233995779487719, 0.7769187608289062, 0.050488336453607535, -0.2885172555022007]","[0.0, 1.0]"
"[0.63893795316535, 0.5811145512321718, 0.04471799134356352, 0.019652064614803955]","[1.0, 0.0]"
"[0.6505602441899934, 0.385380770612079, 0.0451110326358596, 0.32610193620312083]","[1.0, 0.0]"
"[0.658267859602235, 0.5798323848263336, 0.05163307135992202, 0.047979392894115014]","[0.0, 1.0]"
"[0.6698645072987617, 0.7741773960912267, 0.052592659217804316, -0.22797624234764702]","[0.0, 1.0]"
"[0.6853480552205862, 0.5783448426494266, 0.048033134370851376, 0.08082154334024311]","[1.0, 0.0]"
"[0.6969149520735747, 0.7727465001822025, 0.049649565237656235, -0.19632830573315968]","[0.0, 1.0]"
"[0.7123698820772187, 0.5769508244021158, 0.04572299912299304, 0.11159426919037385]","[1.0, 0.0]"
"[0.7239088985652611, 0.7713887872648872, 0.047954884506800514, -0.16631998186950675]","[0.0, 1.0]"
"[0.7393366743105588, 0.5756143578666039, 0.04462848486941038, 0.1410973972806398]","[1.0, 0.0]"
"[0.7508489614678909, 0.7700696673415242, 0.047450432815023175, -0.13717872287695188]","[0.0, 1.0]"
"[0.7662503548147214, 0.5743013273619941, 0.044706858357484135, 0.17008845624186691]","[1.0, 0.0]"
"[0.7777363813619612, 0.7687558128408755, 0.048108627482321475, -0.10816238956096741]","[0.0, 1.0]"
"[0.7931114976187787, 0.5729786556071386, 0.04594537969110213, 0.19930205718925714]","[1.0, 0.0]"
"[0.8045710707309215, 0.7674143778767316, 0.049931420834887275, -0.07854055359137574]","[0.0, 1.0]"
"[0.8199193582884561, 0.5716135163715651, 0.04836060976305976, 0.22946843316359306]","[1.0, 0.0]"
"[0.8313516286158874, 0.7660122288095356, 0.05294997842633162, -0.04757623680480638]","[0.0, 1.0]"
"[0.8466718731920782, 0.570172571609728, 0.05199845369023549, 0.2613315587739381]","[1.0, 0.0]"
"[0.8580753246242727, 0.7645151809589144, 0.057225084865714246, -0.014507683530305182]","[0.0, 1.0]"
"[0.873365628243451, 0.5686212280477125, 0.05693493119510814, 0.2956672492228222]","[1.0, 0.0]"
"[0.8847380528044052, 0.7628872376013959, 0.06284827617956458, 0.021470232684386525]","[0.0, 1.0]"
"[0.8999957975564331, 0.5669229125502511, 0.06327768083325232, 0.33330161245691137]","[1.0, 0.0]"
"[0.9113342558074381, 0.7610898320110697, 0.06994371308239054, 0.06122535706008936]","[0.0, 1.0]"
"[0.9265560524476595, 0.9551428618580183, 0.07116822022359233, -0.20859579020267366]","[0.0, 1.0]"
"[0.9456589096848198, 0.7590792549707213, 0.06699630441953885, 0.10566094884743682]","[1.0, 0.0]"
"[0.9608404947842343, 0.9531803300991574, 0.06910952339648758, -0.1651553086505564]","[0.0, 1.0]"
"[0.9799041013862174, 0.757140639130054, 0.06580641722347645, 0.14850430454883823]","[1.0, 0.0]"
"[0.9950469141688185, 0.9512615458082591, 0.06877650331445322, -0.12271367879165601]","[0.0, 1.0]"
"[1.0140721450849837, 0.7552250998059963, 0.06632222973862009, 0.19085014923977706]","[1.0, 0.0]"
"[1.0291766470811037, 0.9493386507974615, 0.07013923272341563, -0.08019559145117927]","[0.0, 1.0]"
"[1.0481634200970529, 0.7532849925063229, 0.06853532089439204, 0.23376585733911948]","[1.0, 0.0]"
"[1.0632291199471793, 0.9473641742714599, 0.07321063804117443, -0.03653586318263813]","[0.0, 1.0]"
"[1.0821764034326085, 0.7512728841199181, 0.07247992077752168, 0.27831787226891075]","[1.0, 0.0]"
"[1.0972018611150067, 0.9452900285889324, 0.07804627822289989, 0.00934669362623064]","[0.0, 1.0]"
"[1.1161076616867853, 0.7491405721795298, 0.0782332120954245, 0.32559755908965693]","[1.0, 0.0]"
"[1.131090473130376, 0.9430665301741022, 0.08474516327721764, 0.05857546093908805]","[0.0, 1.0]"
"[1.1499518037338579, 0.7468381733453512, 0.0859166724959994, 0.3767469488442464]","[1.0, 0.0]"
"[1.164888567200765, 0.9406414710395243, 0.09345161147288432, 0.11234272406096729]","[0.0, 1.0]"
"[1.1837013966215555, 1.1343087313712534, 0.09569846595410367, -0.14945578685191313]","[0.0, 1.0]"
"[1.2063875712489807, 0.9379559477105416, 0.0927093502170654, 0.17181816340707345]","[1.0, 0.0]"
"[1.2251466902031916, 1.131637124667509, 0.09614571348520687, -0.0902384546835634]","[0.0, 1.0]"
"[1.2477794326965417, 0.9352779543332025, 0.0943409443915356, 0.2311633014474324]","[1.0, 0.0]"
"[1.2664849917832057, 1.1289341010045162, 0.09896421042048426, -0.03033407832780427]","[0.0, 1.0]"
"[1.2890636738032961, 0.9325424765481003, 0.09835752885392816, 0.29185996120996527]","[1.0, 0.0]"
"[1.3077145233342582, 1.1261344812836398, 0.10419472807812746, 0.0317459694359033]","[0.0, 1.0]"
"[1.330237212959931, 0.92968461144042, 0.10482964746684553, 0.3554004978393162]","[1.0, 0.0]"
"[1.3488309051887393, 1.1231720239761571, 0.11193765742363186, 0.09752613044087555]","[0.0, 1.0]"
"[1.3712943456682625, 1.316526503996486, 0.11388818003244937, -0.15784944395884815]","[0.0, 1.0]"
"[1.3976248757481922, 1.1199738145011446, 0.1107311911532724, 0.1684804031045929]","[1.0, 0.0]"
"[1.420024352038215, 1.313350942702577, 0.11410079921536426, -0.0873203174972913]","[0.0, 1.0]"
"[1.4462913708922664, 1.116794062398719, 0.11235439286541843, 0.23907074880428136]","[1.0, 0.0]"
"[1.4686272521402408, 1.310146621199828, 0.11713580784150406, -0.0161666850599817]","[0.0, 1.0]"
"[1.4948301845642373, 1.1135565927782038, 0.11681247414030442, 0.31105686954801653]","[1.0, 0.0]"
"[1.5171013164198015, 1.3068373813227423, 0.12303361153126476, 0.0573762665565804]","[0.0, 1.0]"
"[1.5432380640462564, 1.500000126436758, 0.12418113686239636, -0.19409695502632246]","[0.0, 1.0]"
"[1.5732380665749917, 1.3033408060163088, 0.12029919776186991, 0.13503593313089723]","[1.0, 0.0]"
"[1.5993048826953178, 1.4965526121445314, 0.12299991642448786, -0.1174044789919424]","[0.0, 1.0]"
"[1.6292359349382084, 1.299902645537633, 0.12065182684464902, 0.21141280975713123]","[1.0, 0.0]"
"[1.655233987848961, 1.4931114674284685, 0.12488008303979165, -0.040907954452262196]","[0.0, 1.0]"
"[1.6850962171975303, 1.296440575505987, 0.1240619239507464, 0.28842044507676845]","[1.0, 0.0]"
"[1.71102502870765, 1.4895951239518272, 0.12983033285228177, 0.03729616059563223]","[0.0, 1.0]"
"[1.7408169311866866, 1.2928735126791, 0.1305762560641944, 0.36795810288375674]","[1.0, 0.0]"
"[1.7666744014402687, 1.4859217458377816, 0.13793541812186955, 0.11913129614742324]","[0.0, 1.0]"
"[1.7963928363570243, 1.6788255474955494, 0.140318044044818, -0.12705156080056304]","[0.0, 1.0]"
"[1.8299693473069354, 1.4820014458242752, 0.13777701282880675, 0.20640114617848213]","[1.0, 0.0]"
"[0.031631783312347825, -0.17560057918047473, -0.03790663187555396, 0.2539971894289677]","[1.0, 0.0]"
"[0.02811977172873833, 0.020041542725204475, -0.0328266880869746, -0.05039705918741838]","[0.0, 1.0]"
"[0.02852060258324242, -0.17459470401276475, -0.03383462927072297, 0.23175070820137988]","[1.0, 0.0]"
"[0.025028708502987124, 0.020993965372837042, -0.029199615106695373, -0.07140986526889431]","[0.0, 1.0]"
"[0.025448587810443866, -0.17369746117874102, -0.030627812412073258, 0.21191931842838196]","[1.0, 0.0]"
"[0.021974638586869044, 0.02184870347072454, -0.02638942604350562, -0.09026553245461522]","[0.0, 1.0]"
"[0.022411612656283535, -0.17288524958839918, -0.028194736692597925, 0.19397610244533492]","[1.0, 0.0]"
"[0.018953907664515553, 0.022628436946033198, -0.024315214643691227, -0.10746602275854694]","[0.0, 1.0]"
"[0.019406476403436217, -0.17213678586147887, -0.026464535098862166, 0.1774474837667348]","[1.0, 0.0]"
"[0.01596374068620664, 0.023353699542067674, -0.02291558542352747, -0.12346522847644081]","[0.0, 1.0]"
"[0.016430814677047993, -0.17143258135347042, -0.025384889993056284, 0.16190088851531914]","[1.0, 0.0]"
"[0.013002163049978584, -0.36618210096583015, -0.0221468722227499, 0.44646869547039886]","[1.0, 0.0]"
"[0.005678521030661981, -0.17075395422914696, -0.013217498313341923, 0.14688771502892778]","[0.0, 1.0]"
"[0.002263441946079042, 0.024554758461181686, -0.010279744012763367, -0.14993559508164828]","[0.0, 1.0]"
"[0.002754537115302676, -0.1704184945113401, -0.013278455914396333, 0.1394866404250743]","[1.0, 0.0]"
"[-0.0006538327749241266, 0.024891095176236028, -0.010488723105894847, -0.1573556684476659]","[0.0, 1.0]"
"[-0.00015601087139940602, -0.17007912740208422, -0.013635836474848166, 0.13199995052490848]","[1.0, 0.0]"
"[-0.0035575934194410908, 0.025235468533668315, -0.010995837464349997, -0.16495351847487078]","[0.0, 1.0]"
"[-0.0030528840487677243, -0.16972736612708988, -0.014294907833847414, 0.1242403431351023]","[1.0, 0.0]"
"[-0.006447431371309522, 0.025596431512484863, -0.011810100971145368, -0.17291797861378938]","[0.0, 1.0]"
"[-0.005935502741059825, -0.16935451630672724, -0.015268460543421156, 0.11601596078435072]","[1.0, 0.0]"
"[-0.00932259306719437, -0.36425440563478934, -0.012948141327734142, 0.40384296529362407]","[1.0, 0.0]"
"[-0.016607681179890157, -0.16895123574004128, -0.004871282021861659, 0.1071061204984961]","[0.0, 1.0]"
"[-0.01998670589469098, 0.026240182260861417, -0.0027291596118917375, -0.18710968393037913]","[0.0, 1.0]"
"[-0.019461902249473754, -0.16884261590813293, -0.00647135329049932, 0.104711051615759]","[1.0, 0.0]"
"[-0.022838754567636413, 0.026371473992147815, -0.00437713225818414, -0.19000651640173394]","[0.0, 1.0]"
"[-0.022311325087793456, -0.16868758426621525, -0.008177262586218818, 0.10129239532131873]","[1.0, 0.0]"
"[-0.025685076773117762, 0.026550598554110683, -0.006151414679792443, -0.19395917603629437]","[0.0, 1.0]"
"[-0.02515406480203555, -0.16848282037725149, -0.01003059820051833, 0.09677691283382311]","[1.0, 0.0]"
"[-0.02852372120958058, 0.026781445527539527, -0.008095059943841867, -0.19905369798885125]","[0.0, 1.0]"
"[-0.02798809229902979, -0.16822379367085277, -0.012076133903618893, 0.09106465521115747]","[1.0, 0.0]"
"[-0.031352568172446846, 0.02706914863153051, -0.010254840799395743, -0.2054036954582304]","[0.0, 1.0]"
"[-0.030811185199816234, -0.16790466534829201, -0.01436291470856035, 0.0840267774513565]","[1.0, 0.0]"
"[-0.03416927850678207, -0.3628178166720854, -0.01268237915953322, 0.37214379625468774]","[1.0, 0.0]"
"[-0.04142563484022378, -0.16751801294540394, -0.005239503234439466, 0.07548913024557585]","[0.0, 1.0]"
"[-0.04477599509913186, 0.027678657823075825, -0.0037297206295279486, -0.21884226385730832]","[0.0, 1.0]"
"[-0.04422242194267034, -0.1673897799546703, -0.008106565906674114, 0.07266182231802132]","[1.0, 0.0]"
"[-0.04757021754176375, 0.027847445652504604, -0.006653329460313688, -0.2225676977008091]","[0.0, 1.0]"
"[-0.047013268628713654, -0.1671787797555768, -0.01110468341432987, 0.06800910111624164]","[1.0, 0.0]"
"[-0.05035684422382519, 0.028100603746086333, -0.009744501392005037, -0.22815662363678663]","[0.0, 1.0]"
"[-0.04979483214890346, -0.1668807461065536, -0.014307633864740769, 0.06143667729639424]","[1.0, 0.0]"
"[-0.05313244707103454, -0.36179466625447365, -0.013078900318812883, 0.3495713318011862]","[1.0, 0.0]"
"[-0.060368340396124015, -0.1664891694559219, -0.006087473682789159, 0.05279305554863578]","[0.0, 1.0]"
"[-0.06369812378524245, 0.028719537031090814, -0.0050316125718164436, -0.2418042849717596]","[0.0, 1.0]"
"[-0.06312373304462063, -0.16633018041576195, -0.009867698271251637, 0.04928729977855456]","[1.0, 0.0]"
"[-0.06645033665293587, 0.02893186431876127, -0.008881952275680546, -0.24649256393600588]","[0.0, 1.0]"
"[-0.06587169936656065, -0.16606211434383855, -0.013811803554400665, 0.0433756073271811]","[1.0, 0.0]"
"[-0.06919294165343742, -0.36098331399899564, -0.012944291407857043, 0.3316689778721716]","[1.0, 0.0]"
"[-0.07641260793341734, -0.16567952690276982, -0.006310911850413612, 0.03493232453296602]","[0.0, 1.0]"
"[-0.07972619847147273, 0.029532353230034725, -0.005612265359754291, -0.25973506033682714]","[0.0, 1.0]"
"[-0.07913555140687203, -0.16550903145457901, -0.010806966566490835, 0.03117241185795877]","[1.0, 0.0]"
"[-0.08244573203596361, 0.029766216479824664, -0.01018351832933166, -0.26490054181136885]","[0.0, 1.0]"
"[-0.08185040770636712, -0.16520891600070375, -0.015481529165559036, 0.02455308961639907]","[1.0, 0.0]"
"[-0.0851545860263812, -0.36010546631131624, -0.014990467373231054, 0.3123114937492164]","[1.0, 0.0]"
"[-0.09235669535260752, -0.1647731999988938, -0.008744237498246727, 0.014938981752024572]","[0.0, 1.0]"
"[-0.09565215935258539, 0.030473055758903522, -0.008445457863206236, -0.28048997837533757]","[0.0, 1.0]"
"[-0.09504269823740732, -0.1645274115494644, -0.014055257430712988, 0.009517356136702737]","[1.0, 0.0]"
"[-0.09833324646839661, -0.3594450002687546, -0.013864910307978933, 0.2977327505440018]","[1.0, 0.0]"
"[-0.1055221464737717, -0.16412817762044463, -0.007910255297098897, 0.0007095232449917388]","[0.0, 1.0]"
"[-0.1088047100261806, 0.031106319647288494, -0.007896064832199063, -0.2944586513286318]","[0.0, 1.0]"
"[-0.10818258363323482, -0.1639021734666854, -0.013785237858771698, -0.004276449316929276]","[1.0, 0.0]"
"[-0.11146062710256853, 0.031414737267934284, -0.013870766845110283, -0.3012767099666225]","[0.0, 1.0]"
"[-0.11083233235720985, -0.1635067967278785, -0.019896301044442732, -0.013000410119108574]","[1.0, 0.0]"
"[-0.11410246829176741, -0.3583378418048557, -0.020156309246824905, 0.2733391880523258]","[1.0, 0.0]"
"[-0.12126922512786453, -0.16293417512673428, -0.014689525485778388, -0.025632326661723104]","[0.0, 1.0]"
"[-0.12452790863039923, -0.3578424196009744, -0.01520217201901285, 0.26237993214813443]","[1.0, 0.0]"
"[-0.13168475702241872, -0.16250680448744712, -0.009954573376050161, -0.03505890016791974]","[0.0, 1.0]"
"[-0.13493489311216766, 0.03275647275635957, -0.010655751379408556, -0.3308659003952802]","[0.0, 1.0]"
"[-0.13427976365704047, -0.1622121892261056, -0.017273069387314162, -0.041562242177908326]","[1.0, 0.0]"
"[-0.1375240074415626, -0.357082243919298, -0.018104314230872328, 0.24562120515238428]","[1.0, 0.0]"
"[-0.14466565231994855, -0.16170645776632922, -0.013191890127824641, -0.052716824829067865]","[0.0, 1.0]"
"[-0.14789978147527513, -0.35663679366841666, -0.014246226624405998, 0.2357749339804271]","[1.0, 0.0]"
"[-0.15503251734864346, -0.16131423137210193, -0.009530727944797457, -0.06136742765608966]","[0.0, 1.0]"
"[-0.1582588019760855, 0.033943063412194996, -0.01075807649791925, -0.35704205941448186]","[0.0, 1.0]"
"[-0.1575799407078416, -0.16102430008673602, -0.01789891768620889, -0.0677707510715379]","[1.0, 0.0]"
"[-0.1608004267095763, -0.35588512225275104, -0.019254332707639647, 0.21921166174935247]","[1.0, 0.0]"
"[-0.16791812915463133, -0.1604933062361931, -0.014870099472652599, -0.07948215989977753]","[0.0, 1.0]"
"[-0.17112799527935518, -0.3553989683058232, -0.016459742670648148, 0.20847236253488155]","[1.0, 0.0]"
"[-0.17823597464547164, -0.1600455730617698, -0.012290295419950517, -0.08935698275377885]","[0.0, 1.0]"
"[-0.18143688610670702, -0.3549892224325518, -0.014077435075026094, 0.19942315081532191]","[1.0, 0.0]"
"[-0.18853667055535805, -0.1596687851123992, -0.010088972058719656, -0.09766710425794295]","[0.0, 1.0]"
"[-0.19173004625760603, 0.035596298767285484, -0.012042314143878515, -0.3935159310322398]","[0.0, 1.0]"
"[-0.1910181202822603, -0.15935271551493166, -0.019912632764523312, -0.10465396737987592]","[1.0, 0.0]"
"[-0.19420517459255895, -0.3541837267700047, -0.02200571211212083, 0.181680684498637]","[1.0, 0.0]"
"[-0.20128884912795905, -0.15875391545046547, -0.01837209842214809, -0.1178622146952294]","[0.0, 1.0]"
"[-0.20446392743696837, -0.35360788026968815, -0.02072934271605268, 0.16896831346032337]","[1.0, 0.0]"
"[-0.21153608504236213, -0.15819544570347732, -0.017349976446846212, -0.130181353573406]","[0.0, 1.0]"
"[-0.21469999395643166, -0.35306461789593935, -0.019953603518314333, 0.15697777376831468]","[1.0, 0.0]"
"[-0.22176128631435044, -0.1576627502448006, -0.01681404804294804, -0.14193265091124907]","[0.0, 1.0]"
"[-0.22491454131924646, -0.35253990839575033, -0.01965270106117302, 0.14539866946975571]","[1.0, 0.0]"
"[-0.23196533948716147, -0.15714210791780145, -0.016744727671777905, -0.1534189540838411]","[0.0, 1.0]"
"[-0.2351081816455175, -0.35202034686382844, -0.019813106753454726, 0.1339347045747804]","[1.0, 0.0]"
"[-0.24214858858279406, -0.15662027968909928, -0.017134412661959118, -0.16493254077879244]","[0.0, 1.0]"
"[-0.24528099417657603, -0.3514928153089335, -0.020433063477534968, 0.12229608367433054]","[1.0, 0.0]"
"[-0.2523108504827547, -0.15608417255341978, -0.017987141804048357, -0.1767625964304495]","[0.0, 1.0]"
"[-0.2554325339338231, -0.3509441532325971, -0.02152239373265735, 0.11019215797447723]","[1.0, 0.0]"
"[-0.262451416998475, -0.15552051223862692, -0.019318550573167805, -0.18920250926065735]","[0.0, 1.0]"
"[-0.26556182724324756, -0.3503608307521543, -0.023102600758380953, 0.09732413287131886]","[1.0, 0.0]"
"[-0.27256904385829067, -0.1549155172312403, -0.021156118100954576, -0.20255716503754]","[0.0, 1.0]"
"[-0.2756673542029155, -0.3497286169223748, -0.025207261401705375, 0.08337765616117598]","[1.0, 0.0]"
"[-0.28266192654136296, -0.15425456702191107, -0.023539708278481855, -0.21715041963143156]","[0.0, 1.0]"
"[-0.2857470178818012, -0.34903223605629974, -0.02788271667111049, 0.0680151052115292]","[1.0, 0.0]"
"[-0.29272766260292715, -0.1535218579014233, -0.026522414566879905, -0.23333292690618573]","[0.0, 1.0]"
"[-0.2957980997609556, -0.3482550050634682, -0.03118907310500362, 0.05086738704084037]","[1.0, 0.0]"
"[-0.302763199862225, -0.1527000402196708, -0.030171725364186813, -0.25149050193937383]","[0.0, 1.0]"
