observation,action
"[-0.3864342272281647, -0.7530595660209656, -0.11843650788068771, -0.3896104395389557]","[1.0, 0.0]"
"[-0.40149542689323425, -0.9463189244270325, -0.1262287199497223, -0.13649125397205353]","[0.0, 1.0]"
"[-0.4204218089580536, -0.749636173248291, -0.1289585381746292, -0.4661807715892792]","[1.0, 0.0]"
"[-0.43541452288627625, -0.942722737789154, -0.1382821649312973, -0.21676476299762726]","[1.0, 0.0]"
"[-0.4542689919471741, -1.135624885559082, -0.14261744916439056, 0.029300780966877937]","[0.0, 1.0]"
"[-0.4769814610481262, -0.9387762546539307, -0.14203143119812012, -0.3047617971897125]","[0.0, 1.0]"
"[-0.49575701355934143, -0.7419461011886597, -0.14812667667865753, -0.6386511325836182]","[1.0, 0.0]"
"[-0.5105959177017212, -0.9347261190414429, -0.16089969873428345, -0.39603787660598755]","[1.0, 0.0]"
"[-0.5292904376983643, -1.1272430419921875, -0.16882045567035675, -0.15809297561645508]","[1.0, 0.0]"
"[-0.551835298538208, -1.3195964097976685, -0.1719823181629181, 0.07693736255168915]","[1.0, 0.0]"
"[-0.5782272219657898, -1.511889100074768, -0.1704435646533966, 0.31080734729766846]","[1.0, 0.0]"
"[-0.6084650158882141, -1.7042248249053955, -0.1642274260520935, 0.5452622175216675]","[0.0, 1.0]"
"[-0.6425495147705078, -1.5072224140167236, -0.15332217514514923, 0.20566855370998383]","[0.0, 1.0]"
"[-0.6726939678192139, -1.3102784156799316, -0.14920879900455475, -0.1311824470758438]","[1.0, 0.0]"
"[-0.698899507522583, -1.5029829740524292, -0.1518324464559555, 0.11095794290304184]","[0.0, 1.0]"
"[-0.7289592027664185, -1.3060482740402222, -0.14961329102516174, -0.22551307082176208]","[1.0, 0.0]"
"[-0.7550801634788513, -1.4987505674362183, -0.15412355959415436, 0.016488878056406975]","[1.0, 0.0]"
"[-0.7850551605224609, -1.6913648843765259, -0.15379378199577332, 0.25685247778892517]","[0.0, 1.0]"
"[-0.8188824653625488, -1.4944199323654175, -0.1486567258834839, -0.08011545240879059]","[0.0, 1.0]"
"[-0.8487708568572998, -1.2975143194198608, -0.15025903284549713, -0.41576069593429565]","[1.0, 0.0]"
"[-0.8747211694717407, -1.4902229309082031, -0.15857425332069397, -0.1739649921655655]","[0.0, 1.0]"
"[-0.9045255780220032, -1.2932287454605103, -0.16205355525016785, -0.5121744275093079]","[1.0, 0.0]"
"[-0.9303901791572571, -1.4857417345046997, -0.17229704558849335, -0.2746239900588989]","[0.0, 1.0]"
"[-0.9601050019264221, -1.288633942604065, -0.17778952419757843, -0.6163130402565002]","[1.0, 0.0]"
"[-0.9858776926994324, -1.4808850288391113, -0.1901157796382904, -0.3844771981239319]","[1.0, 0.0]"
"[-1.0154954195022583, -1.6728712320327759, -0.19780533015727997, -0.157244473695755]","[1.0, 0.0]"
"[-1.0489528179168701, -1.8646925687789917, -0.20095022022724152, 0.0671004131436348]","[0.0, 1.0]"
"[-1.0862467288970947, -1.6673418283462524, -0.1996082067489624, -0.28165140748023987]","[1.0, 0.0]"
"[-1.1195935010910034, -1.8591400384902954, -0.20524123311042786, -0.057962287217378616]","[1.0, 0.0]"
"[-1.1567763090133667, -2.050818681716919, -0.20640048384666443, 0.16360291838645935]","[1.0, 0.0]"
"[-1.197792649269104, -2.2424802780151367, -0.20312842726707458, 0.3847414255142212]","[0.0, 1.0]"
"[-1.2426422834396362, -2.0451414585113525, -0.1954335868358612, 0.03550906851887703]","[1.0, 0.0]"
"[-1.2835451364517212, -2.23700213432312, -0.19472341239452362, 0.2607293426990509]","[1.0, 0.0]"
"[-1.3282850980758667, -2.4288887977600098, -0.1895088255405426, 0.4862319529056549]","[1.0, 0.0]"
"[-1.37686288356781, -2.6209022998809814, -0.17978417873382568, 0.7137131690979004]","[1.0, 0.0]"
"[-1.4292809963226318, -2.8131401538848877, -0.1655099242925644, 0.9448500871658325]","[1.0, 0.0]"
"[-1.4855437278747559, -3.005692720413208, -0.14661291241645813, 1.1812937259674072]","[0.0, 1.0]"
"[-1.5456576347351074, -2.809004068374634, -0.1229870468378067, 0.8464761972427368]","[0.0, 1.0]"
"[-1.6018377542495728, -2.612438201904297, -0.10605751723051071, 0.5177874565124512]","[0.0, 1.0]"
"[-1.6540864706039429, -2.4159953594207764, -0.09570176899433136, 0.19365639984607697]","[1.0, 0.0]"
"[-1.702406406402588, -2.6096274852752686, -0.09182864427566528, 0.4546818435192108]","[0.0, 1.0]"
"[-1.7545989751815796, -2.413335084915161, -0.08273500949144363, 0.13452434539794922]","[0.0, 1.0]"
"[-1.8028656244277954, -2.2171316146850586, -0.08004451543092728, -0.18307067453861237]","[1.0, 0.0]"
"[-1.8472082614898682, -2.411022424697876, -0.08370593190193176, 0.08332633972167969]","[0.0, 1.0]"
"[-1.8954287767410278, -2.21480655670166, -0.08203940838575363, -0.23454779386520386]","[0.0, 1.0]"
"[-1.9397248029708862, -2.0186140537261963, -0.08673036098480225, -0.5519391894340515]","[0.0, 1.0]"
"[-1.9800971746444702, -1.822387933731079, -0.09776914864778519, -0.8706387877464294]","[0.0, 1.0]"
"[-2.016544818878174, -1.6260818243026733, -0.11518192291259766, -1.1923900842666626]","[1.0, 0.0]"
"[-2.0490665435791016, -1.819538950920105, -0.13902972638607025, -0.9379159212112427]","[1.0, 0.0]"
"[-2.0854573249816895, -2.012540340423584, -0.15778803825378418, -0.6919504404067993]","[0.0, 1.0]"
"[-2.1257081031799316, -1.8156219720840454, -0.17162704467773438, -1.0298559665679932]","[0.0, 1.0]"
"[-2.162020444869995, -1.6186836957931519, -0.1922241747379303, -1.3711342811584473]","[1.0, 0.0]"
"[0.036294739693403244, -0.02907588519155979, 0.01457418967038393, 0.002804213436320424]","[0.0, 1.0]"
"[0.03571322187781334, 0.16583405435085297, 0.014630273915827274, -0.28524497151374817]","[0.0, 1.0]"
"[0.03902990370988846, 0.36074432730674744, 0.00892537459731102, -0.5732779502868652]","[1.0, 0.0]"
"[0.0462447889149189, 0.16549837589263916, -0.002540184650570154, -0.2777966558933258]","[0.0, 1.0]"
"[0.04955475777387619, 0.3606564700603485, -0.008096118457615376, -0.5712797045707703]","[0.0, 1.0]"
"[0.056767888367176056, 0.5558910369873047, -0.01952171139419079, -0.8665021061897278]","[1.0, 0.0]"
"[0.06788570433855057, 0.3610400855541229, -0.036851756274700165, -0.5800204873085022]","[1.0, 0.0]"
"[0.07510650902986526, 0.16645340621471405, -0.048452164977788925, -0.299170583486557]","[1.0, 0.0]"
"[0.07843557745218277, -0.027945617213845253, -0.054435573518276215, -0.02215360850095749]","[1.0, 0.0]"
"[0.07787666469812393, -0.22224636375904083, -0.05487864837050438, 0.2528696358203888]","[1.0, 0.0]"
"[0.07343173772096634, -0.41654351353645325, -0.04982125386595726, 0.5277503728866577]","[0.0, 1.0]"
"[0.06510087102651596, -0.22075729072093964, -0.03926624730229378, 0.21979404985904694]","[0.0, 1.0]"
"[0.06068572402000427, -0.02509668841958046, -0.034870367497205734, -0.08501192182302475]","[1.0, 0.0]"
"[0.06018378958106041, -0.219701886177063, -0.036570604890584946, 0.19646862149238586]","[1.0, 0.0]"
"[0.055789750069379807, -0.4142821729183197, -0.03264123201370239, 0.4773945212364197]","[0.0, 1.0]"
"[0.047504108399152756, -0.21871493756771088, -0.023093340918421745, 0.1746051162481308]","[1.0, 0.0]"
"[0.0431298092007637, -0.4134989082813263, -0.019601238891482353, 0.45991432666778564]","[0.0, 1.0]"
"[0.034859832376241684, -0.21810545027256012, -0.010402953252196312, 0.1611180454492569]","[0.0, 1.0]"
"[0.030497722327709198, -0.022836120799183846, -0.00718059204518795, -0.13482850790023804]","[0.0, 1.0]"
"[0.030040999874472618, 0.17238794267177582, -0.009877162054181099, -0.4297681450843811]","[0.0, 1.0]"
"[0.03348875790834427, 0.3676483631134033, -0.018472524359822273, -0.7255483269691467]","[1.0, 0.0]"
"[0.0408417247235775, 0.1727866530418396, -0.03298349305987358, -0.438736230134964]","[0.0, 1.0]"
"[0.044297460466623306, 0.3683595359325409, -0.0417582169175148, -0.7416313886642456]","[1.0, 0.0]"
"[0.051664650440216064, 0.17383816838264465, -0.05659084394574165, -0.46237704157829285]","[1.0, 0.0]"
"[0.05514141172170639, -0.02044023759663105, -0.06583838164806366, -0.18805477023124695]","[1.0, 0.0]"
"[0.054732609540224075, -0.21456149220466614, -0.06959947943687439, 0.08315373212099075]","[0.0, 1.0]"
"[0.050441376864910126, -0.018514441326260567, -0.06793640553951263, -0.23065060377120972]","[1.0, 0.0]"
"[0.05007109045982361, -0.2126031517982483, -0.07254941761493683, 0.03985295072197914]","[0.0, 1.0]"
"[0.04581902548670769, -0.016519887372851372, -0.07175236195325851, -0.2748090624809265]","[1.0, 0.0]"
"[0.0454886294901371, -0.21054865419864655, -0.07724854350090027, -0.005591907538473606]","[1.0, 0.0]"
"[0.041277654469013214, -0.4044826328754425, -0.0773603767156601, 0.26175305247306824]","[1.0, 0.0]"
"[0.03318800404667854, -0.5984199643135071, -0.07212531566619873, 0.5290677547454834]","[0.0, 1.0]"
"[0.021219603717327118, -0.4023613929748535, -0.061543963849544525, 0.21455800533294678]","[0.0, 1.0]"
"[0.013172375969588757, -0.2064160257577896, -0.057252801954746246, -0.09688607603311539]","[0.0, 1.0]"
"[0.009044055826961994, -0.010522238910198212, -0.059190522879362106, -0.4070684313774109]","[1.0, 0.0]"
"[0.008833610452711582, -0.20475712418556213, -0.06733189523220062, -0.13361819088459015]","[1.0, 0.0]"
"[0.004738468211144209, -0.39885324239730835, -0.07000425457954407, 0.13708563148975372]","[0.0, 1.0]"
"[-0.0032385962549597025, -0.20280206203460693, -0.06726254522800446, -0.17683528363704681]","[1.0, 0.0]"
"[-0.007294637616723776, -0.3969001770019531, -0.07079924643039703, 0.09389322996139526]","[1.0, 0.0]"
"[-0.015232641249895096, -0.5909397006034851, -0.06892138719558716, 0.36342576146125793]","[0.0, 1.0]"
"[-0.02705143578350544, -0.3949093520641327, -0.06165286898612976, 0.04983149468898773]","[0.0, 1.0]"
"[-0.03494962304830551, -0.19896002113819122, -0.060656238347291946, -0.2616485059261322]","[0.0, 1.0]"
"[-0.03892882168292999, -0.003027035389095545, -0.06588920950889587, -0.5728294849395752]","[1.0, 0.0]"
"[-0.0389893613755703, -0.19716626405715942, -0.07734580338001251, -0.30160996317863464]","[0.0, 1.0]"
"[-0.04293268918991089, -0.0010320245055481791, -0.08337800204753876, -0.6176487803459167]","[0.0, 1.0]"
"[-0.04295332729816437, 0.19514960050582886, -0.0957309752702713, -0.935383677482605]","[0.0, 1.0]"
"[-0.03905033692717552, 0.3914232850074768, -0.11443864554166794, -1.2565481662750244]","[1.0, 0.0]"
"[-0.031221870332956314, 0.19793696701526642, -0.13956961035728455, -1.00178861618042]","[1.0, 0.0]"
"[-0.027263130992650986, 0.004927874077111483, -0.15960538387298584, -0.7559905648231506]","[1.0, 0.0]"
"[-0.027164574712514877, -0.18767642974853516, -0.17472518980503082, -0.5174810886383057]","[0.0, 1.0]"
"[-0.030918102711439133, 0.009419417940080166, -0.1850748211145401, -0.8597317337989807]","[0.0, 1.0]"
"[-0.030729714781045914, 0.2065143585205078, -0.20226944983005524, -1.2044272422790527]","[1.0, 0.0]"
"[-0.03396741300821304, -0.010483792051672935, -0.012290775775909424, 0.049234505742788315]","[0.0, 1.0]"
"[-0.034177087247371674, 0.18481221795082092, -0.011306085623800755, -0.24730078876018524]","[0.0, 1.0]"
"[-0.030480843037366867, 0.3800938129425049, -0.016252102330327034, -0.5435283780097961]","[0.0, 1.0]"
"[-0.022878967225551605, 0.5754403471946716, -0.02712266892194748, -0.84128737449646]","[1.0, 0.0]"
"[-0.011370159685611725, 0.38069891929626465, -0.04394841566681862, -0.557255744934082]","[1.0, 0.0]"
"[-0.0037561815697699785, 0.18622060120105743, -0.05509353056550026, -0.2787366509437561]","[1.0, 0.0]"
"[-3.1769424822414294e-05, -0.008073889650404453, -0.06066826358437538, -0.003926400560885668]","[0.0, 1.0]"
"[-0.00019324722234159708, 0.187863290309906, -0.06074679270386696, -0.3151170015335083]","[0.0, 1.0]"
"[0.0035640187561511993, 0.3837955892086029, -0.06704913079738617, -0.6263219118118286]","[1.0, 0.0]"
"[0.011239930056035519, 0.18967045843601227, -0.0795755684375763, -0.3554861545562744]","[0.0, 1.0]"
"[0.015033339150249958, 0.38582831621170044, -0.08668529242277145, -0.6721624135971069]","[1.0, 0.0]"
"[0.02274990640580654, 0.1920114904642105, -0.10012853890657425, -0.40798234939575195]","[0.0, 1.0]"
"[0.02659013494849205, 0.38840001821517944, -0.10828819125890732, -0.7304782867431641]","[1.0, 0.0]"
"[0.03435813635587692, 0.19492806494235992, -0.12289775162935257, -0.47374477982521057]","[1.0, 0.0]"
"[0.0382566973567009, 0.0017365535022690892, -0.13237264752388, -0.22218427062034607]","[1.0, 0.0]"
"[0.03829142823815346, -0.1912694126367569, -0.1368163377046585, 0.02598792500793934]","[1.0, 0.0]"
"[0.03446603938937187, -0.3841911256313324, -0.1362965703010559, 0.27256762981414795]","[1.0, 0.0]"
"[0.026782218366861343, -0.5771316885948181, -0.13084521889686584, 0.5193472504615784]","[1.0, 0.0]"
"[0.015239584259688854, -0.7701923251152039, -0.12045828253030777, 0.7681039571762085]","[0.0, 1.0]"
"[-0.00016426264483015984, -0.5736363530158997, -0.10509619861841202, 0.4400773048400879]","[1.0, 0.0]"
"[-0.011636990122497082, -0.7671261429786682, -0.09629465639591217, 0.6978691816329956]","[0.0, 1.0]"
"[-0.026979513466358185, -0.5708101987838745, -0.08233726769685745, 0.37649258971214294]","[1.0, 0.0]"
"[-0.0383957177400589, -0.764672040939331, -0.07480742037296295, 0.6421204209327698]","[0.0, 1.0]"
"[-0.05368915945291519, -0.5685914754867554, -0.061965011060237885, 0.3268492519855499]","[1.0, 0.0]"
"[-0.06506098806858063, -0.7627789974212646, -0.055428024381399155, 0.5993654131889343]","[0.0, 1.0]"
"[-0.08031656593084335, -0.5669271349906921, -0.04344071447849274, 0.2897513508796692]","[0.0, 1.0]"
"[-0.09165511280298233, -0.37121355533599854, -0.03764569014310837, -0.016309663653373718]","[1.0, 0.0]"
"[-0.09907938539981842, -0.5657759308815002, -0.03797188028693199, 0.26426196098327637]","[0.0, 1.0]"
"[-0.1103949025273323, -0.3701331615447998, -0.03268664330244064, -0.040151726454496384]","[0.0, 1.0]"
"[-0.11779756098985672, -0.1745581179857254, -0.03348967805504799, -0.3429657816886902]","[0.0, 1.0]"
"[-0.1212887242436409, 0.021023882552981377, -0.04034899175167084, -0.646018385887146]","[0.0, 1.0]"
"[-0.1208682507276535, 0.21668414771556854, -0.05326936021447182, -0.9511293172836304]","[1.0, 0.0]"
"[-0.11653456836938858, 0.02231804095208645, -0.07229194790124893, -0.675647497177124]","[1.0, 0.0]"
"[-0.11608820408582687, -0.17172883450984955, -0.08580489456653595, -0.40657272934913635]","[1.0, 0.0]"
"[-0.11952278017997742, -0.3655359148979187, -0.09393635392189026, -0.14212732017040253]","[1.0, 0.0]"
"[-0.1268334984779358, -0.5591957569122314, -0.09677889943122864, 0.11950507014989853]","[0.0, 1.0]"
"[-0.1380174160003662, -0.3628300428390503, -0.09438879787921906, -0.2020738422870636]","[1.0, 0.0]"
"[-0.14527401328086853, -0.5564842224121094, -0.09843027591705322, 0.05940530076622963]","[1.0, 0.0]"
"[-0.15640370547771454, -0.7500671744346619, -0.09724216908216476, 0.3194824457168579]","[1.0, 0.0]"
"[-0.17140504717826843, -0.9436794519424438, -0.0908525213599205, 0.5799846649169922]","[0.0, 1.0]"
"[-0.19027863442897797, -0.7474097013473511, -0.07925282418727875, 0.26012030243873596]","[0.0, 1.0]"
"[-0.2052268236875534, -0.5512510538101196, -0.0740504190325737, -0.05646999925374985]","[0.0, 1.0]"
"[-0.21625185012817383, -0.3551497757434845, -0.0751798152923584, -0.3715667426586151]","[1.0, 0.0]"
"[-0.22335484623908997, -0.5491276383399963, -0.08261115103960037, -0.10350389778614044]","[0.0, 1.0]"
"[-0.23433738946914673, -0.3529249131679535, -0.08468123525381088, -0.4210643470287323]","[0.0, 1.0]"
"[-0.24139589071273804, -0.1567116528749466, -0.09310252219438553, -0.7391961812973022]","[0.0, 1.0]"
"[-0.24453012645244598, 0.03956413269042969, -0.10788644105195999, -1.0596673488616943]","[1.0, 0.0]"
"[-0.24373884499073029, -0.15397632122039795, -0.12907978892326355, -0.8027017116546631]","[1.0, 0.0]"
"[-0.24681837856769562, -0.34711432456970215, -0.1451338231563568, -0.5532490015029907]","[0.0, 1.0]"
"[-0.2537606656551361, -0.15028448402881622, -0.15619879961013794, -0.8879094123840332]","[1.0, 0.0]"
"[-0.25676634907722473, -0.3429810106754303, -0.1739569902420044, -0.6481195092201233]","[1.0, 0.0]"
"[-0.26362597942352295, -0.5353075265884399, -0.18691937625408173, -0.414869487285614]","[1.0, 0.0]"
"[-0.27433210611343384, -0.7273567318916321, -0.19521677494049072, -0.18644842505455017]","[0.0, 1.0]"
"[-0.28887924551963806, -0.5300554633140564, -0.19894574582576752, -0.5338087677955627]","[1.0, 0.0]"
"[-0.002620132640004158, -0.002495165215805173, 0.008882299065589905, -0.022598864510655403]","[1.0, 0.0]"
"[-0.002670035930350423, -0.19774335622787476, 0.00843032170087099, 0.27287325263023376]","[1.0, 0.0]"
"[-0.006624903064221144, -0.3929845988750458, 0.013887787237763405, 0.5682031512260437]","[0.0, 1.0]"
"[-0.014484594576060772, -0.19806015491485596, 0.025251850485801697, 0.2799275815486908]","[0.0, 1.0]"
"[-0.018445797264575958, -0.0033073530066758394, 0.030850401148200035, -0.0046852328814566135]","[1.0, 0.0]"
"[-0.018511945381760597, -0.198857843875885, 0.030756697058677673, 0.29756951332092285]","[0.0, 1.0]"
"[-0.02248910255730152, -0.004187529440969229, 0.03670808672904968, 0.014743183739483356]","[1.0, 0.0]"
"[-0.022572852671146393, -0.19981616735458374, 0.03700295090675354, 0.31877821683883667]","[0.0, 1.0]"
"[-0.026569176465272903, -0.0052402266301214695, 0.04337851330637932, 0.03799047693610191]","[0.0, 1.0]"
"[-0.026673980057239532, 0.1892336905002594, 0.04413832351565361, -0.2406967133283615]","[0.0, 1.0]"
"[-0.022889306768774986, 0.3836982548236847, 0.03932439163327217, -0.5191370248794556]","[1.0, 0.0]"
"[-0.015215341933071613, 0.18804538249969482, 0.028941649943590164, -0.2143261879682541]","[0.0, 1.0]"
"[-0.011454434134066105, 0.38274186849594116, 0.02465512603521347, -0.4977409541606903]","[0.0, 1.0]"
"[-0.0037995968014001846, 0.5775076746940613, 0.014700307510793209, -0.78255295753479]","[0.0, 1.0]"
"[0.007750556338578463, 0.7724245190620422, -0.0009507517679594457, -1.0705749988555908]","[1.0, 0.0]"
"[0.023199046030640602, 0.5773151516914368, -0.022362250834703445, -0.778190553188324]","[1.0, 0.0]"
"[0.03474535048007965, 0.38250771164894104, -0.03792606294155121, -0.492626428604126]","[1.0, 0.0]"
"[0.04239550605416298, 0.18794065713882446, -0.04777859151363373, -0.2121332734823227]","[1.0, 0.0]"
"[0.046154316514730453, -0.0064667752012610435, -0.05202125385403633, 0.06510352343320847]","[1.0, 0.0]"
"[0.04602498188614845, -0.20080578327178955, -0.050719186663627625, 0.340930312871933]","[0.0, 1.0]"
"[0.042008865624666214, -0.005000259727239609, -0.04390057921409607, 0.03269468992948532]","[1.0, 0.0]"
"[0.041908860206604004, -0.1994660645723343, -0.043246686458587646, 0.31120970845222473]","[1.0, 0.0]"
"[0.0379195399582386, -0.3939460515975952, -0.03702249005436897, 0.5899463891983032]","[1.0, 0.0]"
"[0.030040618032217026, -0.5885306000709534, -0.025223562493920326, 0.870741069316864]","[0.0, 1.0]"
"[0.018270006403326988, -0.39307481050491333, -0.007808741182088852, 0.5702357292175293]","[0.0, 1.0]"
"[0.010408510453999043, -0.1978442221879959, 0.0035959728993475437, 0.27510300278663635]","[1.0, 0.0]"
"[0.006451626308262348, -0.3930172920227051, 0.009098032489418983, 0.5689179301261902]","[1.0, 0.0]"
"[-0.0014087194576859474, -0.5882656574249268, 0.020476391538977623, 0.864453136920929]","[0.0, 1.0]"
"[-0.013174032792448997, -0.39342832565307617, 0.03776545450091362, 0.5782780647277832]","[1.0, 0.0]"
