observation,action
"[0.15976539254188538, 0.021700048819184303, 0.006389057729393244, 0.06521787494421005]","[0.0, 1.0]"
"[0.1601993888616562, 0.21672981977462769, 0.00769341504201293, -0.22544243931770325]","[1.0, 0.0]"
"[0.16453398764133453, 0.02149876393377781, 0.0031845662742853165, 0.06965731829404831]","[0.0, 1.0]"
"[0.164963960647583, 0.21657490730285645, 0.004577712621539831, -0.22201916575431824]","[1.0, 0.0]"
"[0.16929545998573303, 0.02138783223927021, 0.00013732943625655025, 0.07210423797369003]","[0.0, 1.0]"
"[0.16972321271896362, 0.21650780737400055, 0.0015794141218066216, -0.22053536772727966]","[1.0, 0.0]"
"[0.1740533709526062, 0.02136332169175148, -0.002831293037161231, 0.07264535874128342]","[0.0, 1.0]"
"[0.1744806468486786, 0.21652574837207794, -0.0013783859321847558, -0.22092950344085693]","[1.0, 0.0]"
"[0.17881116271018982, 0.021423527970910072, -0.005796975921839476, 0.07131830602884293]","[1.0, 0.0]"
"[0.17923963069915771, -0.17361484467983246, -0.004370609764009714, 0.3621666431427002]","[0.0, 1.0]"
"[0.17576733231544495, 0.021568961441516876, 0.002872722689062357, 0.06810877472162247]","[0.0, 1.0]"
"[0.17619870603084564, 0.2166496068239212, 0.004234898369759321, -0.22366641461849213]","[1.0, 0.0]"
"[0.18053169548511505, 0.021467385813593864, -0.00023842995869927108, 0.07034935802221298]","[1.0, 0.0]"
"[0.18096104264259338, -0.17365114390850067, 0.0011685570934787393, 0.36295706033706665]","[0.0, 1.0]"
"[0.1774880290031433, 0.021454177796840668, 0.008427698165178299, 0.07064281404018402]","[0.0, 1.0]"
"[0.17791710793972015, 0.21645429730415344, 0.009840554557740688, -0.21936926245689392]","[1.0, 0.0]"
"[0.18224619328975677, 0.021193072199821472, 0.005453169345855713, 0.0764014720916748]","[0.0, 1.0]"
"[0.18267005681991577, 0.2162364274263382, 0.0069811986759305, -0.21455597877502441]","[1.0, 0.0]"
"[0.1869947910308838, 0.021015366539359093, 0.0026900789234787226, 0.08032092452049255]","[0.0, 1.0]"
"[0.18741509318351746, 0.21609865128993988, 0.004296497441828251, -0.21151205897331238]","[1.0, 0.0]"
"[0.1917370706796646, 0.02091553434729576, 6.625628884648904e-05, 0.08252307772636414]","[0.0, 1.0]"
"[0.1921553760766983, 0.21603652834892273, 0.0017167178448289633, -0.2101389467716217]","[1.0, 0.0]"
"[0.19647610187530518, 0.02089007943868637, -0.0024860610719770193, 0.08308502286672592]","[0.0, 1.0]"
"[0.19689391553401947, 0.21604758501052856, -0.0008243605843745172, -0.21038122475147247]","[1.0, 0.0]"
"[0.20121486485004425, 0.020937426015734673, -0.005031985230743885, 0.08204154670238495]","[0.0, 1.0]"
"[0.20163360238075256, 0.21613115072250366, -0.003391154110431671, -0.21222472190856934]","[1.0, 0.0]"
"[0.20595623552799225, 0.021057844161987305, -0.00763564882799983, 0.07938654720783234]","[1.0, 0.0]"
"[0.20637738704681396, -0.1739538162946701, -0.006047917529940605, 0.369650661945343]","[0.0, 1.0]"
"[0.202898308634758, 0.021253537386655807, 0.00134509545750916, 0.07506690174341202]","[1.0, 0.0]"
"[0.2033233791589737, -0.17388767004013062, 0.002846433548256755, 0.36817389726638794]","[0.0, 1.0]"
"[0.19984562695026398, 0.021193718537688255, 0.01020991150289774, 0.0763898566365242]","[0.0, 1.0]"
"[0.20026950538158417, 0.21616782248020172, 0.011737708933651447, -0.21305440366268158]","[1.0, 0.0]"
"[0.20459285378456116, 0.020880041643977165, 0.007476620841771364, 0.0833079069852829]","[0.0, 1.0]"
"[0.20501045882701874, 0.21589402854442596, 0.009142778813838959, -0.2070067822933197]","[1.0, 0.0]"
"[0.20932833850383759, 0.020642537623643875, 0.005002643447369337, 0.08854614198207855]","[0.0, 1.0]"
"[0.20974119007587433, 0.2156924307346344, 0.006773565895855427, -0.20255425572395325]","[1.0, 0.0]"
"[0.21405504643917084, 0.020474260672926903, 0.002722481032833457, 0.09225768595933914]","[0.0, 1.0]"
"[0.21446453034877777, 0.21555708348751068, 0.004567634779959917, -0.19956505298614502]","[1.0, 0.0]"
"[0.218775674700737, 0.020370103418827057, 0.0005763336084783077, 0.09455524384975433]","[0.0, 1.0]"
"[0.2191830724477768, 0.21548378467559814, 0.002467438345775008, -0.19794580340385437]","[1.0, 0.0]"
"[0.22349274158477783, 0.020326633006334305, -0.0014914774801582098, 0.09551447629928589]","[0.0, 1.0]"
"[0.22389927506446838, 0.21546992659568787, 0.0004188119783066213, -0.1976386457681656]","[1.0, 0.0]"
"[0.22820867598056793, 0.020341988652944565, -0.003533960785716772, 0.09517637640237808]","[0.0, 1.0]"
"[0.22861552238464355, 0.2155144065618515, -0.0016304333694279194, -0.19861941039562225]","[1.0, 0.0]"
"[0.23292580246925354, 0.02041582018136978, -0.005602821707725525, 0.0935487374663353]","[0.0, 1.0]"
"[0.23333412408828735, 0.21561762690544128, -0.003731846809387207, -0.20089659094810486]","[1.0, 0.0]"
"[0.23764647543430328, 0.020549245178699493, -0.007749778684228659, 0.09060677886009216]","[1.0, 0.0]"
"[0.2380574643611908, -0.174460768699646, -0.005937643349170685, 0.3808346092700958]","[0.0, 1.0]"
"[0.23456823825836182, 0.020744988694787025, 0.0016790488734841347, 0.08628547191619873]","[0.0, 1.0]"
"[0.2349831461906433, 0.2158428281545639, 0.0034047584049403667, -0.2058672457933426]","[1.0, 0.0]"
"[0.23929999768733978, 0.020672356709837914, -0.0007125865085981786, 0.08788777142763138]","[1.0, 0.0]"
"[0.23971344530582428, -0.17443937063217163, 0.0010451688431203365, 0.38034579157829285]","[0.0, 1.0]"
"[0.23622466623783112, 0.020667722448706627, 0.00865208450704813, 0.0879925861954689]","[0.0, 1.0]"
"[0.23663800954818726, 0.2156645953655243, 0.010411936789751053, -0.20194809138774872]","[1.0, 0.0]"
"[0.2409512996673584, 0.020395293831825256, 0.006372974719852209, 0.09400103986263275]","[0.0, 1.0]"
"[0.24135921895503998, 0.21542532742023468, 0.00825299508869648, -0.19666442275047302]","[1.0, 0.0]"
"[0.2456677258014679, 0.020186303183436394, 0.004319706931710243, 0.09861048310995102]","[0.0, 1.0]"
"[0.2460714429616928, 0.2152460813522339, 0.006291916593909264, -0.19270646572113037]","[1.0, 0.0]"
"[0.2503763735294342, 0.020034687593579292, 0.002437787363305688, 0.1019546389579773]","[0.0, 1.0]"
"[0.25077706575393677, 0.21512161195278168, 0.0044768801890313625, -0.18995817005634308]","[1.0, 0.0]"
"[0.2550794780254364, 0.019935905933380127, 0.0006777167436666787, 0.10413365811109543]","[0.0, 1.0]"
"[0.2554782032966614, 0.21504813432693481, 0.002760389819741249, -0.1883353739976883]","[1.0, 0.0]"
"[0.2597791850566864, 0.01988680474460125, -0.0010063175577670336, 0.10521706193685532]","[0.0, 1.0]"
"[0.2601768970489502, 0.21502315998077393, 0.0010980237275362015, -0.18778318166732788]","[1.0, 0.0]"
"[0.26447737216949463, 0.01988551765680313, -0.002657639794051647, 0.1052459254860878]","[0.0, 1.0]"
"[0.2648750841617584, 0.21504545211791992, -0.0005527213797904551, -0.1882742941379547]","[1.0, 0.0]"
"[0.26917600631713867, 0.01993141509592533, -0.004318207036703825, 0.1042342260479927]","[0.0, 1.0]"
"[0.2695746123790741, 0.21511498093605042, -0.0022335227113217115, -0.1898079514503479]","[1.0, 0.0]"
"[0.2738769054412842, 0.02002505585551262, -0.0060296813026070595, 0.10216955840587616]","[1.0, 0.0]"
"[0.2742774188518524, -0.17500996589660645, -0.003986290190368891, 0.3929440677165985]","[0.0, 1.0]"
"[0.27077722549438477, 0.020168326795101166, 0.0038725908380001783, 0.09900698065757751]","[0.0, 1.0]"
"[0.2711805999279022, 0.21523456275463104, 0.005852730479091406, -0.19245164096355438]","[1.0, 0.0]"
"[0.2754852771759033, 0.020029379054903984, 0.0020036976784467697, 0.10207181423902512]","[0.0, 1.0]"
"[0.2758858799934387, 0.2151225507259369, 0.0040451339446008205, -0.18997828662395477]","[1.0, 0.0]"
"[0.28018832206726074, 0.01994296908378601, 0.0002455682842992246, 0.10397797077894211]","[0.0, 1.0]"
"[0.28058716654777527, 0.21506139636039734, 0.0023251278325915337, -0.1886274665594101]","[1.0, 0.0]"
"[0.2848884165287018, 0.019906261935830116, -0.00144742161501199, 0.10478803515434265]","[0.0, 1.0]"
"[0.285286545753479, 0.2150489240884781, 0.000648339104373008, -0.18835119903087616]","[1.0, 0.0]"
"[0.28958749771118164, 0.019917704164981842, -0.003118684748187661, 0.10453618317842484]","[1.0, 0.0]"
"[0.28998586535453796, -0.17515940964221954, -0.0010279611451551318, 0.39623355865478516]","[0.0, 1.0]"
"[0.28648266196250916, 0.019977105781435966, 0.0068967100232839584, 0.10322670638561249]","[0.0, 1.0]"
"[0.286882221698761, 0.21499954164028168, 0.00896124355494976, -0.18727238476276398]","[1.0, 0.0]"
"[0.2911822199821472, 0.01975053735077381, 0.005215796176344156, 0.10822394490242004]","[0.0, 1.0]"
"[0.29157721996307373, 0.21479736268520355, 0.007380275055766106, -0.18280887603759766]","[1.0, 0.0]"
"[0.29587316513061523, 0.01957058534026146, 0.003724097739905119, 0.11219309270381927]","[0.0, 1.0]"
"[0.2962645888328552, 0.21463897824287415, 0.005967959761619568, -0.1793125867843628]","[1.0, 0.0]"
"[0.30055734515190125, 0.019432133063673973, 0.002381707774475217, 0.11524703353643417]","[0.0, 1.0]"
"[0.3009459972381592, 0.21451987326145172, 0.004686648491770029, -0.17668353021144867]","[1.0, 0.0]"
"[0.3052363991737366, 0.01933117024600506, 0.0011529780458658934, 0.11747418344020844]","[0.0, 1.0]"
"[0.30562302470207214, 0.2144365757703781, 0.003502461826428771, -0.17484475672245026]","[1.0, 0.0]"
"[0.3099117577075958, 0.01926468126475811, 5.566485924646258e-06, 0.11894101649522781]","[0.0, 1.0]"
"[0.31029704213142395, 0.21438655257225037, 0.0023843867238610983, -0.17374014854431152]","[1.0, 0.0]"
"[0.31458479166030884, 0.0192305576056242, -0.0010904163355007768, 0.11969401687383652]","[0.0, 1.0]"
"[0.31496939063072205, 0.21436811983585358, 0.001303464057855308, -0.17333273589611053]","[1.0, 0.0]"
"[0.3192567527294159, 0.019227532669901848, -0.0021631906274706125, 0.11976111680269241]","[0.0, 1.0]"
"[0.3196412920951843, 0.2143804132938385, 0.0002320316998520866, -0.17360348999500275]","[1.0, 0.0]"
"[0.32392892241477966, 0.0192551389336586, -0.003240038175135851, 0.11915262043476105]","[0.0, 1.0]"
"[0.3243139982223511, 0.21442335844039917, -0.000856985745485872, -0.17455074191093445]","[1.0, 0.0]"
"[0.32860249280929565, 0.019313685595989227, -0.0043480005115270615, 0.11786171048879623]","[1.0, 0.0]"
"[0.3289887607097626, -0.17574569582939148, -0.0019907664973288774, 0.4091697037220001]","[0.0, 1.0]"
"[0.3254738450050354, 0.019404420629143715, 0.00619262782856822, 0.11585982143878937]","[0.0, 1.0]"
"[0.32586193084716797, 0.2144370973110199, 0.008509824052453041, -0.17486296594142914]","[1.0, 0.0]"
"[0.33015066385269165, 0.01919439621269703, 0.005012564826756716, 0.1204923465847969]","[0.0, 1.0]"
"[0.33053454756736755, 0.21424417197704315, 0.007422411814332008, -0.17060495913028717]","[1.0, 0.0]"
"[0.3348194360733032, 0.019016776233911514, 0.004010312724858522, 0.1244102418422699]","[0.0, 1.0]"
"[0.335199773311615, 0.2140810489654541, 0.006498517468571663, -0.1670047789812088]","[1.0, 0.0]"
"[0.339481383562088, 0.018866678699851036, 0.003158421954140067, 0.1277211308479309]","[0.0, 1.0]"
"[0.339858740568161, 0.2139432430267334, 0.005712844897061586, -0.1639636754989624]","[1.0, 0.0]"
"[0.34413760900497437, 0.018739977851510048, 0.0024335712660104036, 0.13051600754261017]","[0.0, 1.0]"
"[0.344512403011322, 0.213826984167099, 0.005043891724199057, -0.16139815747737885]","[1.0, 0.0]"
"[0.34878894686698914, 0.01863318867981434, 0.001815928379073739, 0.13287170231342316]","[0.0, 1.0]"
"[0.3491615951061249, 0.21372908353805542, 0.00447336258366704, -0.15923777222633362]","[1.0, 0.0]"
"[0.3534361720085144, 0.018543371930718422, 0.0012886071344837546, 0.1348530352115631]","[0.0, 1.0]"
"[0.3538070619106293, 0.21364684402942657, 0.00398566760122776, -0.15742307901382446]","[1.0, 0.0]"
"[0.3580799698829651, 0.01846805401146412, 0.0008372060838155448, 0.1365145593881607]","[0.0, 1.0]"
"[0.3584493398666382, 0.213578000664711, 0.003567497245967388, -0.1559041291475296]","[1.0, 0.0]"
"[0.36272090673446655, 0.018405156210064888, 0.0004494147142395377, 0.1379021257162094]","[0.0, 1.0]"
"[0.363088995218277, 0.21352066099643707, 0.0032074572518467903, -0.15463899075984955]","[1.0, 0.0]"
"[0.3673594295978546, 0.018352938815951347, 0.00011467749573057517, 0.1390540897846222]","[0.0, 1.0]"
"[0.36772647500038147, 0.21347324550151825, 0.002895759418606758, -0.15359264612197876]","[1.0, 0.0]"
"[0.3719959557056427, 0.018309954553842545, -0.00017609370115678757, 0.14000241458415985]","[0.0, 1.0]"
"[0.3723621368408203, 0.21343442797660828, 0.0026239545550197363, -0.15273606777191162]","[1.0, 0.0]"
"[0.37663084268569946, 0.018275002017617226, -0.00043076672591269016, 0.14077350497245789]","[0.0, 1.0]"
"[0.37699633836746216, 0.21340312063694, 0.0023847033735364676, -0.15204529464244843]","[1.0, 0.0]"
"[0.3812643885612488, 0.018247103318572044, -0.0006562023190781474, 0.14138901233673096]","[0.0, 1.0]"
"[0.3816293478012085, 0.213378444314003, 0.002171577885746956, -0.15150086581707]","[1.0, 0.0]"
"[0.3858969211578369, 0.018225468695163727, -0.0008584395982325077, 0.14186635613441467]","[0.0, 1.0]"
"[0.3862614035606384, 0.21335969865322113, 0.001978887477889657, -0.15108726918697357]","[1.0, 0.0]"
"[0.3905286192893982, 0.01820947229862213, -0.0010428579989820719, 0.14221929013729095]","[0.0, 1.0]"
"[0.39089280366897583, 0.21334634721279144, 0.0018015278037637472, -0.1507924497127533]","[1.0, 0.0]"
"[0.3951597213745117, 0.018198642879724503, -0.0012143213534727693, 0.14245827496051788]","[0.0, 1.0]"
"[0.39552369713783264, 0.2133379578590393, 0.0016348441131412983, -0.15060751140117645]","[1.0, 0.0]"
"[0.3997904658317566, 0.01819264143705368, -0.0013773060636594892, 0.14259073138237]","[0.0, 1.0]"
"[0.40015432238578796, 0.21333429217338562, 0.0014745085500180721, -0.15052638947963715]","[1.0, 0.0]"
"[0.40442100167274475, 0.018191255629062653, -0.0015360192628577352, 0.14262133836746216]","[0.0, 1.0]"
"[0.40478482842445374, 0.21333517134189606, 0.001316407578997314, -0.15054577589035034]","[1.0, 0.0]"
"[0.4090515375137329, 0.018194394186139107, -0.0016945077804848552, 0.14255216717720032]","[1.0, 0.0]"
"[0.40941542387008667, -0.17690324783325195, 0.0011565354652702808, 0.43470001220703125]","[0.0, 1.0]"
"[0.40587735176086426, 0.018202312290668488, 0.009850535541772842, 0.14238189160823822]","[0.0, 1.0]"
"[0.40624138712882996, 0.21318180859088898, 0.012698173522949219, -0.14717714488506317]","[1.0, 0.0]"
"[0.4105050265789032, 0.01788034290075302, 0.009754630737006664, 0.14948460459709167]","[0.0, 1.0]"
"[0.41086262464523315, 0.21286125481128693, 0.012744322419166565, -0.14010505378246307]","[1.0, 0.0]"
"[0.41511985659599304, 0.017559122294187546, 0.009942221455276012, 0.15657109022140503]","[0.0, 1.0]"
"[0.41547104716300964, 0.21253731846809387, 0.013073643669486046, -0.13295878469944]","[1.0, 0.0]"
"[0.419721782207489, 0.017230568453669548, 0.010414468124508858, 0.16381984949111938]","[0.0, 1.0]"
"[0.4200664162635803, 0.21220189332962036, 0.01369086466729641, -0.1255594789981842]","[1.0, 0.0]"
"[0.42431044578552246, 0.0168865118175745, 0.011179675348103046, 0.17141112685203552]","[0.0, 1.0]"
"[0.4246481657028198, 0.21184667944908142, 0.014607897959649563, -0.11772409081459045]","[1.0, 0.0]"
"[0.4288851022720337, 0.01651850901544094, 0.012253415770828724, 0.17953146994113922]","[0.0, 1.0]"
"[0.4292154908180237, 0.21146298944950104, 0.01584404520690441, -0.10926087945699692]","[1.0, 0.0]"
"[0.4334447383880615, 0.016117621213197708, 0.013658828102052212, 0.18837834894657135]","[0.0, 1.0]"
"[0.43376708030700684, 0.21104152500629425, 0.017426395788788795, -0.09996465593576431]","[1.0, 0.0]"
"[0.43798792362213135, 0.015674211084842682, 0.015427102334797382, 0.1981649100780487]","[0.0, 1.0]"
"[0.4383014142513275, 0.21057215332984924, 0.019390400499105453, -0.08961181342601776]","[1.0, 0.0]"
"[0.4425128400325775, 0.015177706256508827, 0.017598163336515427, 0.20912517607212067]","[0.0, 1.0]"
"[0.4428164064884186, 0.21004366874694824, 0.021780667826533318, -0.07795491069555283]","[1.0, 0.0]"
"[0.44701728224754333, 0.014616354368627071, 0.020221568644046783, 0.22151952981948853]","[0.0, 1.0]"
"[0.44730961322784424, 0.20944352447986603, 0.024651959538459778, -0.06471672654151917]","[1.0, 0.0]"
"[0.45149847865104675, 0.013976954855024815, 0.02335762418806553, 0.2356409728527069]","[0.0, 1.0]"
"[0.45177802443504333, 0.20875753462314606, 0.028070444241166115, -0.049583688378334045]","[1.0, 0.0]"
"[0.4559531509876251, 0.013244561851024628, 0.027078770101070404, 0.2518218755722046]","[0.0, 1.0]"
"[0.45621806383132935, 0.20796959102153778, 0.032115209847688675, -0.03219839930534363]","[1.0, 0.0]"
"[0.46037745475769043, 0.012402156367897987, 0.031471241265535355, 0.2704417109489441]","[0.0, 1.0]"
"[0.4606254994869232, 0.20706120133399963, 0.03688007593154907, -0.012151244096457958]","[1.0, 0.0]"
"[0.4647667109966278, 0.011430284939706326, 0.03663704916834831, 0.29193589091300964]","[0.0, 1.0]"
"[0.4649953246116638, 0.20601122081279755, 0.04247576743364334, 0.01102922111749649]","[1.0, 0.0]"
"[0.46911555528640747, 0.010306662879884243, 0.042696353048086166, 0.3168053925037384]","[0.0, 1.0]"
"[0.46932166814804077, 0.20479528605937958, 0.049032460898160934, 0.03788726031780243]","[1.0, 0.0]"
"[0.47341758012771606, 0.009005744010210037, 0.04979020357131958, 0.34562838077545166]","[0.0, 1.0]"
"[0.4735977053642273, 0.2033853828907013, 0.05670277401804924, 0.06905252486467361]","[0.0, 1.0]"
"[0.47766539454460144, 0.39765048027038574, 0.05808382108807564, -0.20521512627601624]","[1.0, 0.0]"
"[0.4856184124946594, 0.2017480880022049, 0.05397951975464821, 0.10520996153354645]","[0.0, 1.0]"
"[0.4896533787250519, 0.396056592464447, 0.05608372017741203, -0.16996599733829498]","[1.0, 0.0]"
"[0.49757450819015503, 0.2001786231994629, 0.05268440023064613, 0.13986897468566895]","[0.0, 1.0]"
"[0.5015780925750732, 0.3945079743862152, 0.05548178032040596, -0.1357385516166687]","[1.0, 0.0]"
"[0.5094682574272156, 0.19863702356815338, 0.052767008543014526, 0.17391905188560486]","[0.0, 1.0]"
"[0.5134409666061401, 0.3929656147956848, 0.05624539032578468, -0.10166183859109879]","[1.0, 0.0]"
"[0.5213003158569336, 0.19708460569381714, 0.05421215295791626, 0.20822250843048096]","[0.0, 1.0]"
"[0.5252419710159302, 0.3913911283016205, 0.058376602828502655, -0.0668785497546196]","[1.0, 0.0]"
"[0.5330697894096375, 0.19548292458057404, 0.05703902989625931, 0.24363616108894348]","[0.0, 1.0]"
"[0.5369794368743896, 0.3897457420825958, 0.06191175431013107, -0.03052377887070179]","[1.0, 0.0]"
"[0.5447743535041809, 0.19379308819770813, 0.061301279813051224, 0.2810324728488922]","[0.0, 1.0]"
"[0.5486502647399902, 0.38798949122428894, 0.06692192703485489, 0.008296324871480465]","[1.0, 0.0]"
"[0.556410014629364, 0.19197478890419006, 0.06708785146474838, 0.3213205933570862]","[0.0, 1.0]"
"[0.5602495074272156, 0.38608041405677795, 0.07351426780223846, 0.050526175647974014]","[0.0, 1.0]"
