observation,action
"[0.9948907494544983, 0.10095745325088501, -8.137031493049562e-09]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -6.041782185661759e-09]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -4.171942347142021e-09]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -3.822053784574564e-08]",[-0.5047875]
"[0.9948907494544983, 0.10095744580030441, -1.2733926268992946e-07]",[-0.50478786]
"[0.9948907494544983, 0.10095743834972382, -1.3180184055272548e-07]",[-0.50478727]
"[0.9948907494544983, 0.10095743089914322, -1.9482591540054273e-07]",[-0.5047876]
"[0.9948907494544983, 0.10095743089914322, -5.0541917318014384e-08]",[-0.5047862]
"[0.9948907494544983, 0.10095743089914322, 1.097378401482274e-07]",[-0.5047861]
"[-0.9997503161430359, -0.022343987599015236, 0.3630870580673218]",[10.0697365]
"[-0.9985063672065735, -0.05463508144021034, 0.6463290452957153]",[9.92924]
"[-0.9950111508369446, -0.09976370632648468, 0.905352771282196]",[10.383833]
"[-0.9877856373786926, -0.155818909406662, 1.1305299997329712]",[9.920941]
"[-0.9754282832145691, -0.2203172743320465, 1.313665747642517]",[9.457475]
"[-0.956929624080658, -0.29031988978385925, 1.4484277963638306]",[8.168351]
"[-0.9319306015968323, -0.36263659596443176, 1.530687928199768]",[6.879709]
"[-0.9008681178092957, -0.43409281969070435, 1.5587104558944702]",[6.276096]
"[-0.8649788498878479, -0.5018082857131958, 1.5331408977508545]",[5.7892046]
"[-0.8261662721633911, -0.5634263753890991, 1.4567846059799194]",[5.6843925]
"[-0.7867698669433594, -0.6172464489936829, 1.3342148065567017]",[6.0573087]
"[-0.7492932677268982, -0.6622382998466492, 1.171280026435852]",[4.8482375]
"[-0.7222554087638855, -0.6916264295578003, 0.7987297773361206]",[0.8275233]
"[-0.722946286201477, -0.6909042000770569, -0.019990084692835808]",[-6.0783777]
"[-0.7512577772140503, -0.6600089073181152, -0.8381682634353638]",[-8.52132]
"[-0.802590012550354, -0.5965310335159302, -1.6331748962402344]",[-8.968277]
"[-0.8677480220794678, -0.4970044195652008, -2.380573272705078]",[-8.681798]
"[-0.9332367777824402, -0.3592619299888611, -3.0533266067504883]",[-7.4044933]
"[-0.9826892018318176, -0.1852617859840393, -3.6227729320526123]",[-6.982925]
"[-0.9998597502708435, 0.01674693264067173, -4.0617194175720215]",[-6.7386217]
"[-0.972698986530304, 0.2320704162120819, -4.349159240722656]",[-5.9008994]
"[-0.8969558477401733, 0.44212010502815247, -4.475106239318848]",[-4.3126526]
"[-0.7774866819381714, 0.6288993954658508, -4.443516254425049]",[-3.4770555]
"[-0.6265100836753845, 0.7794133424758911, -4.271841526031494]",[-3.1971974]
"[-0.45974084734916687, 0.8880531191825867, -3.987281560897827]",[-3.1555028]
"[-0.29230985045433044, 0.9563236832618713, -3.621241807937622]",[-3.585413]
"[-0.13601838052272797, 0.9907063245773315, -3.2039990425109863]",[-4.061716]
"[0.001607135171070695, 0.9999986886978149, -2.760969400405884]",[-4.0709157]
"[0.11688783019781113, 0.9931451082229614, -2.3109703063964844]",[-4.080852]
"[0.2089109718799591, 0.9779346585273743, -1.866111397743225]",[-4.465321]
"[0.2783677279949188, 0.9604745507240295, -1.432660460472107]",[-5.2705884]
"[0.3266051113605499, 0.9451608657836914, -1.0123045444488525]",[-4.944509]
"[0.35496923327445984, 0.9348779916763306, -0.6034338474273682]",[-3.2408037]
"[0.3644060492515564, 0.9312401413917542, -0.202275350689888]",[-2.4973922]
"[0.3536275625228882, 0.9353863000869751, 0.2309703528881073]",[-1.767896]
"[0.31611737608909607, 0.9487200975418091, 0.7962445616722107]",[-0.9084367]
"[0.2417449951171875, 0.970339834690094, 1.5494078397750854]",[0.2774883]
"[0.1150503158569336, 0.9933596849441528, 2.577162742614746]",[2.6817513]
"[-0.06575599312782288, 0.9978357553482056, 3.622182607650757]",[3.587654]
"[-0.2948814332485199, 0.9555338621139526, 4.670559406280518]",[4.3360534]
"[-0.5511083602905273, 0.8344336748123169, 5.687209606170654]",[5.0160728]
"[-0.7921621799468994, 0.6103106141090393, 6.613034725189209]",[5.529392]
"[-0.9588382244110107, 0.2839529514312744, 7.370768070220947]",[5.767796]
"[-0.9943584203720093, -0.10607244819402695, 7.883732795715332]",[4.970472]
"[-0.8745582103729248, -0.48492059111595154, 8.0]",[3.2044053]
"[-0.626035213470459, -0.7797948122024536, 7.761312007904053]",[0.83334976]
"[-0.3201761841773987, -0.9473580121994019, 7.010857582092285]",[-1.1040543]
"[-0.010006653144955635, -0.9999499320983887, 6.318172931671143]",[0.11889083]
"[0.27296605706214905, -0.9620236754417419, 5.72963285446167]",[1.0761496]
"[0.509379506111145, -0.8605419993400574, 5.159775257110596]",[1.0110675]
"[0.6838098764419556, -0.7296602725982666, 4.370155334472656]",[-0.9614219]
"[0.8013033270835876, -0.5982583165168762, 3.52998423576355]",[-1.9528407]
"[0.8764961957931519, -0.4814087450504303, 2.7812905311584473]",[-2.2862718]
"[0.9233894944190979, -0.38386428356170654, 2.16567325592041]",[-1.6970714]
"[0.9538308382034302, -0.3003443479537964, 1.7784788608551025]",[-0.66197413]
"[0.9733957052230835, -0.22913047671318054, 1.477386713027954]",[-0.50555915]
"[0.9856681823730469, -0.16869579255580902, 1.2335591316223145]",[-0.47986478]
"[0.9930341243743896, -0.11782689392566681, 1.0281018018722534]",[-0.5262365]
"[0.9971556067466736, -0.07537030428647995, 0.8531880378723145]",[-0.5769574]
"[0.9991917610168457, -0.040197983384132385, 0.7046606540679932]",[-0.61333126]
"[0.9999368786811829, -0.011237477883696556, 0.5794219970703125]",[-0.6339342]
"[0.9999219179153442, 0.012493997812271118, 0.47464075684547424]",[-0.6423544]
"[0.9994920492172241, 0.031868815422058105, 0.3875977396965027]",[-0.64275664]
"[0.998864471912384, 0.04764239862561226, 0.31572461128234863]",[-0.63849825]
"[0.9982050657272339, 0.05988828092813492, 0.24527393281459808]",[-0.7078833]
"[0.9976845979690552, 0.06801062077283859, 0.16278046369552612]",[-0.84939784]
"[0.9972662329673767, 0.07389207929372787, 0.11792658269405365]",[-0.639079]
"[0.99687659740448, 0.078975148499012, 0.1019596979022026]",[-0.4759063]
"[0.9965329766273499, 0.08319862186908722, 0.08474865555763245]",[-0.509616]
"[0.9962326884269714, 0.08672039210796356, 0.07069090753793716]",[-0.50971144]
"[0.995982825756073, 0.08954474329948425, 0.05670780688524246]",[-0.5268226]
"[0.9957765340805054, 0.09180986881256104, 0.045489855110645294]",[-0.52251005]
"[0.9956074357032776, 0.09362606704235077, 0.03648122772574425]",[-0.51910686]
"[0.9954694509506226, 0.0950821191072464, 0.02925141341984272]",[-0.5163291]
"[0.9953572750091553, 0.09624926000833511, 0.023450421169400215]",[-0.51408386]
"[0.9952663779258728, 0.09718471765518188, 0.018797218799591064]",[-0.51226765]
"[0.9951928853988647, 0.09793440252542496, 0.015065672807395458]",[-0.51080054]
"[0.9951335787773132, 0.0985352098941803, 0.012074466794729233]",[-0.5096134]
"[0.9950857758522034, 0.09901664406061172, 0.009675993584096432]",[-0.50866586]
"[0.9950473308563232, 0.09940241277217865, 0.007753625977784395]",[-0.507899]
"[0.9950163960456848, 0.09971152245998383, 0.0062131755985319614]",[-0.5072817]
"[0.9949915409088135, 0.09995920956134796, 0.004978590179234743]",[-0.5067882]
"[0.9949715733528137, 0.10015765577554703, 0.003988938871771097]",[-0.50639373]
"[0.9949555397033691, 0.10031667351722717, 0.0031963663641363382]",[-0.5060721]
"[0.9949427247047424, 0.10044406354427338, 0.0025607654824852943]",[-0.5058207]
"[0.9949324131011963, 0.10054612904787064, 0.0020517325028777122]",[-0.50561386]
"[0.9949241280555725, 0.10062789916992188, 0.0016437029698863626]",[-0.50545084]
"[0.9949175119400024, 0.10069340467453003, 0.0013168747536838055]",[-0.50531834]
"[0.9949122071266174, 0.10074589401483536, 0.0010551465675234795]",[-0.5052119]
"[0.9949079155921936, 0.10078795999288559, 0.0008455167408101261]",[-0.505127]
"[0.9949045181274414, 0.10082165896892548, 0.0006775622605346143]",[-0.5050595]
"[0.9949017763137817, 0.10084864497184753, 0.0005424775299616158]",[-0.5050089]
"[0.994899570941925, 0.1008702889084816, 0.0004349902446847409]",[-0.5049598]
"[0.9948978424072266, 0.10088761895895004, 0.000348372122971341]",[-0.5049289]
"[0.994896411895752, 0.10090149194002151, 0.00027897130348719656]",[-0.50490075]
"[0.9948952794075012, 0.10091260075569153, 0.0002233402628917247]",[-0.50487834]
"[0.9948943853378296, 0.10092150419950485, 0.00017899215163197368]",[-0.5048587]
"[0.9948936700820923, 0.1009286418557167, 0.0001433783327229321]",[-0.50484496]
"[0.9948930740356445, 0.10093436390161514, 0.00011513434583321214]",[-0.5048315]
"[0.9948925971984863, 0.10093894600868225, 9.211568249156699e-05]",[-0.5048253]
"[0.9948922395706177, 0.10094261914491653, 7.372283289441839e-05]",[-0.50481737]
"[0.9948919415473938, 0.10094556212425232, 5.919804971199483e-05]",[-0.5048099]
"[0.9948917031288147, 0.10094791650772095, 4.73825384688098e-05]",[-0.5048066]
"[0.9948915243148804, 0.10094980895519257, 3.797852332354523e-05]",[-0.5048023]
"[0.994891345500946, 0.10095131397247314, 3.029541221621912e-05]",[-0.50480026]
"[0.9948912262916565, 0.10095253586769104, 2.4600882170489058e-05]",[-0.50479454]
"[0.9948911666870117, 0.10095351934432983, 1.9699002223205753e-05]",[-0.5047954]
"[0.9948910474777222, 0.10095429420471191, 1.5666171748307534e-05]",[-0.5047945]
"[0.9948909878730774, 0.10095492750406265, 1.2682736269198358e-05]",[-0.5047914]
"[0.9948909282684326, 0.10095541179180145, 9.662854608905036e-06]",[-0.5047948]
"[0.9948909282684326, 0.10095579922199249, 7.87966746429447e-06]",[-0.50478894]
"[0.9948908686637878, 0.10095611214637756, 6.301051143964287e-06]",[-0.50478953]
"[0.9948908686637878, 0.10095636546611786, 5.109508492751047e-06]",[-0.5047885]
"[0.9948908090591431, 0.10095657408237457, 4.117534444958437e-06]",[-0.50478846]
"[0.9948908090591431, 0.10095673054456711, 3.207653435310931e-06]",[-0.50478894]
"[0.9948908090591431, 0.10095686465501785, 2.6588436412566807e-06]",[-0.5047873]
"[0.9948908090591431, 0.1009569764137268, 2.1555867988354294e-06]",[-0.5047877]
"[0.9948908090591431, 0.10095707327127457, 1.9652095488709165e-06]",[-0.50478613]
"[0.9948907494544983, 0.10095714032649994, 1.4547606497217203e-06]",[-0.50478876]
"[0.9948907494544983, 0.10095720738172531, 1.2936294524479308e-06]",[-0.5047868]
"[0.9948907494544983, 0.1009572446346283, 7.605487439832359e-07]",[-0.5047896]
"[0.9948907494544983, 0.10095728188753128, 7.744033041490184e-07]",[-0.50478613]
"[0.9948907494544983, 0.10095730423927307, 3.6117413060310355e-07]",[-0.5047892]
"[0.9948907494544983, 0.10095731914043427, 3.3692901979520684e-07]",[-0.5047867]
"[0.9948907494544983, 0.10095733404159546, 3.788983633512544e-07]",[-0.5047863]
"[0.9948907494544983, 0.10095735639333725, 3.098340641827235e-07]",[-0.50478715]
"[0.9948907494544983, 0.10095737129449844, 3.417361256197182e-07]",[-0.50478655]
"[0.9948907494544983, 0.10095737874507904, 2.522773741020501e-07]",[-0.50478745]
"[0.9948907494544983, 0.10095739364624023, 2.0799348021682817e-07]",[-0.5047872]
"[0.9948907494544983, 0.10095740854740143, 3.055799311368901e-07]",[-0.5047863]
"[0.9948907494544983, 0.10095742344856262, 2.4469386517012026e-07]",[-0.50478745]
"[0.9948907494544983, 0.10095742344856262, 8.564855136228289e-08]",[-0.50478816]
"[0.9948907494544983, 0.10095742344856262, 1.0264931127323962e-08]",[-0.5047876]
"[0.9948907494544983, 0.10095743089914322, 1.498410000522199e-07]",[-0.5047862]
"[0.9948907494544983, 0.10095743834972382, 1.6983763373445981e-07]",[-0.504787]
"[0.9948907494544983, 0.10095744580030441, 7.100089760569972e-08]",[-0.50478786]
"[0.9948907494544983, 0.10095744580030441, 6.422005327522129e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, 5.983515904972592e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, 5.768261601701852e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, 5.7682122189817164e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 5.98336526991261e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 6.421748111051784e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, 3.523437897001713e-08]",[-0.5047875]
"[0.9948907494544983, 0.1009574681520462, 4.332860115141557e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 7.092073417425127e-08]",[-0.50478715]
"[0.9948907494544983, 0.1009574681520462, -2.401094434389961e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574681520462, -6.619425363396658e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.573737336002523e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, -2.4458961078721586e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -6.41530348843844e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.6198035268644162e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574756026268, -1.711509334256789e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -1.253234955811422e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574681520462, -2.3630798651197438e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574681520462, -6.587087142406745e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.5765240846121742e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, -2.4214587668325294e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -6.393384666125712e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.6218251630562008e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574756026268, -1.6922387047202392e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -1.251330701279585e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574681520462, -2.34355432837674e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574681520462, -6.566350663206322e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.5787962581725878e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574681520462, -2.395904985519337e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -6.364045646023442e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.6252472789801686e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574756026268, -1.6518615808536197e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -1.2465265797345637e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574681520462, -2.2860579207417686e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574681520462, -6.497253224324595e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574756026268, 1.5871239611442434e-07]",[-0.50478584]
"[0.9948907494544983, 0.1009574756026268, -2.2953429379413137e-08]",[-0.5047886]
"[0.9948907494544983, 0.1009574681520462, -1.33950024405749e-07]",[-0.5047881]
"[0.9948907494544983, 0.1009574607014656, -3.536737125386935e-08]",[-0.5047867]
"[0.9948907494544983, 0.1009574607014656, -4.539257147939679e-08]",[-0.5047874]
"[0.9948907494544983, 0.1009574607014656, -3.467119258360185e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -5.107798628500859e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -1.1187522019895368e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -6.112141193170828e-08]",[-0.5047876]
"[0.9948907494544983, 0.10095745325088501, -2.3928683035023823e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -2.339147897600924e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.3726972386839407e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095745325088501, -2.494768303051842e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, -2.7099149590981142e-08]",[-0.50478727]
"[0.9948907494544983, 0.10095744580030441, 5.501142208430565e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 3.830667338888816e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 7.254136846768233e-08]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, 2.007549504412509e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, 5.776557543413219e-08]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, 6.18480058278692e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574681520462, 6.823789533427771e-08]",[-0.50478727]
"[0.9948907494544983, 0.1009574607014656, -3.011473737046799e-08]",[-0.504788]
"[0.9948907494544983, 0.1009574607014656, -4.018393084948002e-08]",[-0.5047874]
"[0.9948907494544983, 0.1009574607014656, 1.8918560051872646e-09]",[-0.504787]
"[0.9948907494544983, 0.1009574607014656, -4.536874342875308e-08]",[-0.5047876]
"[0.9948907494544983, 0.1009574607014656, -4.915007956185491e-09]",[-0.504787]
"[0.9948907494544983, 0.10095745325088501, -5.405161118687829e-08]",[-0.5047876]
"[0.9948907494544983, 0.10095745325088501, 2.083565098232043e-09]",[-0.5047869]
"[0.9948907494544983, 0.10095745325088501, -3.1110491960362197e-08]",[-0.5047875]
"[-0.5779646039009094, -0.8160618543624878, -0.0005720554036088288]",[-6.6892023]
"[-0.6145877242088318, -0.7888484597206116, -0.9126183986663818]",[-6.968117]
"[-0.6831562519073486, -0.7302722334861755, -1.8042547702789307]",[-9.249136]
"[-0.7737084627151489, -0.6335418224334717, -2.65195894241333]",[-10.038026]
"[-0.8704076409339905, -0.49233174324035645, -3.4271152019500732]",[-8.686715]
"[-0.9523493051528931, -0.30500951409339905, -4.0963640213012695]",[-7.0221567]
"[-0.9969053268432617, -0.07861117273569107, -4.625121116638184]",[-7.2236075]
"[-0.9854980707168579, 0.16968657076358795, -4.984079837799072]",[-5.8008437]
"[-0.9096513986587524, 0.4153725802898407, -5.1568145751953125]",[-3.9035244]
"[-0.7740287780761719, 0.6331503987312317, -5.145285129547119]",[-2.0785084]
"[-0.5978626608848572, 0.8015985488891602, -4.886951923370361]",[-1.44353]
"[-0.4038282632827759, 0.9148347973823547, -4.502689361572266]",[-1.4462422]
"[-0.20840293169021606, 0.9780430793762207, -4.115118026733398]",[-1.990364]
"[-0.025859590619802475, 0.9996655583381653, -3.6815855503082275]",[-3.1565194]
"[0.1353129893541336, 0.9908028841018677, -3.2318363189697266]",[-3.325059]
"[0.271706759929657, 0.9623801112174988, -2.788734197616577]",[-3.1046362]
"[0.3834357261657715, 0.923567533493042, -2.3669490814208984]",[-3.210892]
"[0.4725898504257202, 0.8812825083732605, -1.974273443222046]",[-3.6992292]
"[0.5420652031898499, 0.8403364419937134, -1.613311529159546]",[-4.0110316]
"[0.5948232412338257, 0.8038565516471863, -1.2830592393875122]",[-4.1707883]
"[0.6334889531135559, 0.7737517356872559, -0.9801668524742126]",[-3.5810788]
"[0.6601712107658386, 0.7511151432991028, -0.6998530626296997]",[-3.7818756]
"[0.6764064431190491, 0.7365285754203796, -0.4365167021751404]",[-3.671875]
"[0.6831581592559814, 0.7302704453468323, -0.1841202676296234]",[-3.4272122]
"[0.680833101272583, 0.7324386239051819, 0.06358257681131363]",[-3.3652155]
"[0.6692907810211182, 0.7430005669593811, 0.3129115402698517]",[-3.1774015]
"[0.6478402018547058, 0.7617762684822083, 0.5701619386672974]",[-2.9300973]
"[0.6152247786521912, 0.7883517742156982, 0.8414941430091858]",[-2.6111305]
"[0.5688223242759705, 0.822460412979126, 1.1519560813903809]",[-1.8720125]
"[0.4960516095161438, 0.868293046951294, 1.7205543518066406]",[-0.3216471]
